block_id,A,B,probability
241,1,10,0.2
241,1,100,0.3
241,1,1000,0.5
241,1,10000,0.0
241,1,100000,0.0
242,3,100000,1.0
243,1,1000,1.0
244,1,1000,1.0
245,3,10,0.0
245,3,100,0.0
245,3,1000,0.0
245,3,10000,0.0
245,3,100000,1.0
246,1,1000,1.0
247,3,100000,1.0
248,1,100,1.0
249,2,10000,1.0
250,3,100000,1.0
251,1,100,1.0
252,1,100,1.0
253,1,10,0.2
253,1,100,0.3
253,1,1000,0.5
253,1,10000,0.0
253,1,100000,0.0
254,3,100000,1.0
255,1,10,1.0
256,1,1000,1.0
257,1,10,1.0
258,1,1000,1.0
259,3,100000,1.0
260,1,100,1.0
261,1,100,1.0
262,3,100000,1.0
263,1,1000,1.0
264,3,100000,1.0
265,1,1000,1.0
266,3,100000,1.0
267,3,100000,1.0
268,3,10,0.0
268,3,100,0.0
268,3,1000,0.0
268,3,10000,0.0
268,3,100000,1.0
269,1,1000,1.0
270,2,1000,1.0
271,1,100,1.0
272,1,1000,1.0
273,3,100000,1.0
274,1,10,0.2
274,1,100,0.3
274,1,1000,0.5
274,1,10000,0.0
274,1,100000,0.0
275,3,100000,1.0
276,1,1000,1.0
277,2,1000,1.0
278,3,100000,1.0
279,1,1000,1.0
280,1,10,0.2
280,1,100,0.3
280,1,1000,0.5
280,1,10000,0.0
280,1,100000,0.0
281,3,100000,1.0
282,3,10,0.0
282,3,100,0.0
282,3,1000,0.0
282,3,10000,0.0
282,3,100000,1.0
283,3,100000,1.0
284,1,10,0.2
284,1,100,0.3
284,1,1000,0.5
284,1,10000,0.0
284,1,100000,0.0
285,1,1000,1.0
286,3,100000,1.0
287,3,100000,1.0
288,1,100,1.0
289,3,10,0.0
289,3,100,0.0
289,3,1000,0.0
289,3,10000,0.0
289,3,100000,1.0
290,3,100000,1.0
291,3,10,0.0
291,3,100,0.0
291,3,1000,0.0
291,3,10000,0.0
291,3,100000,1.0
292,3,100000,1.0
293,3,100000,1.0
294,2,10000,1.0
295,3,100000,1.0
296,1,100,1.0
297,3,10,0.0
297,3,100,0.0
297,3,1000,0.0
297,3,10000,0.0
297,3,100000,1.0
298,1,1000,1.0
299,1,1000,1.0
