block_id,A,B,probability
172,23,55,0
172,23,100,1
173,10,55,1
174,23,13,0
174,23,55,0
174,23,100,1
175,10,100,1
176,10,13,0
176,10,55,0
176,10,100,1
177,10,13,0
177,10,55,0
177,10,100,1
178,10,100,1
179,10,100,1
180,10,100,1
181,23,100,1
182,10,100,1
183,23,13,0
183,23,55,0
183,23,100,1
184,21,100,1
185,23,55,1
186,23,100,1
187,10,100,1
188,23,13,1
189,10,100,1
190,23,100,1
191,10,100,1
192,10,13,0
192,10,55,0
192,10,100,1
193,21,100,1
194,10,100,1
195,10,100,1
196,21,13,1
197,23,100,1
198,23,55,1
199,21,100,1
200,23,55,1
201,10,100,1
202,23,13,0
202,23,55,0
202,23,100,1
203,10,100,1
204,23,13,1
205,23,13,1
206,21,100,1
207,23,100,1
208,10,100,1
209,21,100,1
210,23,13,1
211,23,13,1
212,10,13,0
212,10,55,0
212,10,100,1
213,23,55,1
214,10,100,1
215,23,55,1
216,23,100,1
217,23,13,1
218,23,55,1
219,21,55,1
220,10,100,1
221,10,13,0
221,10,55,0
221,10,100,1
222,23,55,1
223,10,100,1
224,23,55,1
225,10,100,1
226,23,100,1
227,10,13,0
227,10,55,0
227,10,100,1
228,21,55,1
229,10,55,1
230,21,100,1
231,23,13,0
231,23,55,0
231,23,100,1
232,21,13,1
233,21,100,1
234,10,55,1
235,10,100,1
236,10,100,1
237,21,55,1
238,10,100,1
239,23,13,1
240,23,55,1
241,23,100,1
242,23,13,1
243,21,55,1
244,23,55,1
245,21,55,1
246,10,100,1
247,21,13,1
248,21,100,1
249,23,55,1
250,10,55,1
251,21,100,1
252,23,13,0
252,23,55,0
252,23,100,1
253,10,100,1
254,10,55,1
255,23,13,1
256,10,55,1
257,23,100,1
258,21,55,1
259,10,13,0
259,10,55,0
259,10,100,1
260,10,13,0
260,10,55,0
260,10,100,1
261,10,100,1
262,23,13,0
262,23,55,0
262,23,100,1
263,21,55,1
264,21,100,1
265,23,13,1
266,10,55,1
267,23,55,1
268,21,13,0
268,21,55,0
268,21,100,1
269,23,100,1
270,23,100,1
271,23,13,1
272,23,13,1
273,10,100,1
274,23,13,0
274,23,55,0
274,23,100,1
275,23,13,0
275,23,55,0
275,23,100,1
276,10,13,0
276,10,55,0
276,10,100,1
277,21,100,1
278,21,55,1
279,23,13,0
279,23,55,0
279,23,100,1
280,10,100,1
281,23,100,1
282,21,13,1
283,23,13,1
284,10,13,0
284,10,55,0
284,10,100,1
285,23,13,1
286,10,100,1
287,10,13,0
287,10,55,0
287,10,100,1
288,10,100,1
289,21,100,1
290,10,55,1
291,10,13,0
291,10,55,0
291,10,100,1
292,21,55,1
293,23,13,0
293,23,55,0
293,23,100,1
294,21,55,1
295,10,100,1
296,23,13,0
296,23,55,0
296,23,100,1
297,23,100,1
298,21,55,1
299,10,13,0
299,10,55,0
299,10,100,1
300,23,55,1
301,10,55,1
302,21,100,1
303,21,55,1
304,10,100,1
305,10,100,1
306,23,55,1
307,10,100,1
308,21,13,1
309,10,13,0
309,10,55,0
309,10,100,1
310,23,13,1
311,21,55,1
312,21,100,1
313,10,55,1
314,10,100,1
315,10,100,1
316,10,13,0
316,10,55,0
316,10,100,1
317,23,100,1
318,10,100,1
319,21,100,1
320,21,13,1
321,10,100,1
322,23,13,1
323,23,13,1
324,10,100,1
325,10,55,1
326,10,100,1
327,21,55,1
328,23,13,1
329,10,100,1
330,10,100,1
331,10,100,1
332,10,100,1
333,21,100,1
334,10,100,1
335,10,13,0
335,10,55,0
335,10,100,1
336,23,13,1
337,23,13,1
338,10,100,1
339,10,13,0
339,10,55,0
339,10,100,1
340,10,100,1
341,10,13,0
341,10,55,0
341,10,100,1
342,10,13,0
342,10,55,0
342,10,100,1
343,10,100,1
344,10,13,0
344,10,55,0
344,10,100,1
345,23,100,1
346,10,100,1
347,23,13,0
347,23,55,0
347,23,100,1
348,10,55,1
349,10,100,1
350,23,13,1
351,21,55,1
352,10,13,0
352,10,55,0
352,10,100,1
353,23,13,1
354,10,13,0
354,10,55,0
354,10,100,1
355,23,13,1
356,10,100,1
357,21,13,0
357,21,55,0
357,21,100,1
358,23,13,0
358,23,55,0
358,23,100,1
359,23,55,1
360,10,100,1
361,21,13,1
362,10,55,1
363,21,100,1
364,10,100,1
365,10,100,1
366,23,100,1
367,23,100,1
368,10,55,1
369,10,100,1
370,10,100,1
371,23,100,1
372,23,13,0
372,23,55,0
372,23,100,1
373,23,13,1
374,10,55,1
375,23,100,1
376,23,100,1
377,21,55,1
378,23,55,1
379,23,13,1
380,10,55,1
381,23,13,1
382,10,55,1
383,21,55,1
384,10,13,0
384,10,55,0
384,10,100,1
385,10,13,0
385,10,55,0
385,10,100,1
386,10,100,1
387,23,13,1
388,10,13,0
388,10,55,0
388,10,100,1
389,10,100,1
390,23,100,1
391,10,100,1
392,10,13,0
392,10,55,0
392,10,100,1
393,10,100,1
394,10,55,1
395,10,100,1
396,10,13,0
396,10,55,0
396,10,100,1
397,10,100,1
398,10,100,1
399,10,55,1
400,10,13,0
400,10,55,0
400,10,100,1
401,23,13,1
402,10,13,0
402,10,55,0
402,10,100,1
403,10,55,1
404,10,55,1
405,21,100,1
406,10,100,1
407,23,13,1
408,23,55,1
409,10,13,0
409,10,55,0
409,10,100,1
410,23,100,1
411,23,100,1
412,10,55,1
413,10,100,1
414,10,100,1
415,10,55,1
416,10,100,1
417,10,13,0
417,10,55,0
417,10,100,1
418,21,55,1
419,23,13,1
420,21,55,1
421,21,55,1
422,21,100,1
423,10,100,1
424,10,13,0
424,10,55,0
424,10,100,1
425,10,100,1
426,10,13,0
426,10,55,0
426,10,100,1
427,23,55,1
428,21,13,1
429,10,100,1
430,10,100,1
431,10,55,1
432,21,13,0
432,21,55,0
432,21,100,1
433,10,100,1
434,23,13,1
435,10,13,0
435,10,55,0
435,10,100,1
436,10,13,0
436,10,55,0
436,10,100,1
437,23,55,1
438,10,100,1
439,21,55,1
440,21,55,1
441,10,100,1
442,10,55,1
443,10,13,0
443,10,55,0
443,10,100,1
444,23,13,1
445,10,100,1
446,10,100,1
447,10,55,1
448,23,55,1
449,10,55,1
450,10,13,0
450,10,55,0
450,10,100,1
451,21,55,1
452,10,100,1
453,23,100,1
454,10,55,1
455,10,100,1
456,23,100,1
457,10,100,1
458,23,13,1
459,10,55,1
460,10,100,1
461,10,100,1
462,10,13,0
462,10,55,0
462,10,100,1
463,10,100,1
464,23,100,1
465,10,100,1
466,10,100,1
467,10,55,1
468,10,55,1
469,23,13,1
470,23,100,1
471,10,100,1
472,23,55,1
473,10,100,1
474,10,100,1
475,21,100,1
476,10,100,1
477,10,13,0
477,10,55,0
477,10,100,1
478,10,55,1
479,21,100,1
480,23,55,1
481,23,100,1
482,21,55,1
483,10,13,0
483,10,55,0
483,10,100,1
484,21,55,1
485,10,100,1
486,23,100,1
487,10,100,1
488,10,100,1
489,21,100,1
490,21,13,0
490,21,55,0
490,21,100,1
491,10,100,1
492,23,100,1
493,23,13,1
494,23,13,1
495,23,13,1
496,10,100,1
497,21,100,1
498,10,13,0
498,10,55,0
498,10,100,1
499,21,55,1
500,10,100,1
501,10,13,0
501,10,55,0
501,10,100,1
502,21,13,0
502,21,55,0
502,21,100,1
503,23,13,1
504,10,100,1
505,23,13,1
506,10,100,1
507,23,13,1
508,23,100,1
509,10,13,0
509,10,55,0
509,10,100,1
510,23,13,1
511,10,100,1
512,23,100,1
513,23,13,1
514,10,100,1
515,10,100,1
516,10,100,1
517,10,100,1
518,23,100,1
519,23,13,1
520,21,100,1
521,23,55,1
522,21,55,1
523,23,55,1
524,23,13,0
524,23,55,0
524,23,100,1
525,10,55,1
526,10,100,1
527,23,100,1
528,10,100,1
529,10,55,1
530,10,100,1
531,21,55,1
532,10,100,1
533,21,100,1
534,10,100,1
535,23,13,1
536,10,100,1
537,23,100,1
538,10,55,1
539,23,100,1
540,10,100,1
541,23,13,0
541,23,55,0
541,23,100,1
542,10,100,1
543,10,13,0
543,10,55,0
543,10,100,1
544,23,55,1
545,23,55,1
546,21,13,0
546,21,55,0
546,21,100,1
547,23,100,1
548,10,55,1
549,23,100,1
550,10,13,0
550,10,55,0
550,10,100,1
551,21,13,0
551,21,55,0
551,21,100,1
552,21,100,1
553,10,55,1
554,21,100,1
555,10,100,1
556,21,100,1
557,10,13,0
557,10,55,0
557,10,100,1
558,10,13,0
558,10,55,0
558,10,100,1
559,23,100,1
560,23,13,0
560,23,55,0
560,23,100,1
561,23,100,1
562,21,55,1
563,23,100,1
564,10,55,1
565,10,13,0
565,10,55,0
565,10,100,1
566,10,13,0
566,10,55,0
566,10,100,1
567,23,13,1
568,10,100,1
569,23,100,1
570,21,100,1
571,23,55,1
572,23,13,1
573,10,55,1
574,23,100,1
575,23,13,0
575,23,55,0
575,23,100,1
576,23,13,1
577,10,13,0
577,10,55,0
577,10,100,1
578,10,100,1
579,23,100,1
580,10,100,1
581,10,13,0
581,10,55,0
581,10,100,1
582,10,100,1
583,10,100,1
584,10,100,1
585,10,100,1
586,10,100,1
587,23,100,1
588,23,100,1
589,23,13,1
590,21,55,1
591,23,100,1
592,10,100,1
593,23,55,1
594,21,13,0
594,21,55,0
594,21,100,1
595,23,100,1
596,23,55,1
597,23,100,1
598,23,100,1
599,21,55,1
600,10,100,1
601,23,100,1
602,23,100,1
603,23,55,1
604,10,13,0
604,10,55,0
604,10,100,1
605,10,55,1
606,10,100,1
607,23,13,1
608,21,100,1
609,10,13,0
609,10,55,0
609,10,100,1
610,10,100,1
611,10,100,1
612,23,13,0
612,23,55,0
612,23,100,1
613,10,13,0
613,10,55,0
613,10,100,1
614,10,100,1
615,21,55,1
616,21,13,1
617,23,55,1
618,21,100,1
619,23,13,1
620,10,55,1
621,23,100,1
622,10,100,1
623,23,100,1
624,10,100,1
625,21,13,1
626,10,100,1
627,10,100,1
628,23,13,1
629,21,13,0
629,21,55,0
629,21,100,1
630,21,13,1
631,10,13,0
631,10,55,0
631,10,100,1
632,10,100,1
633,10,100,1
634,10,100,1
635,23,13,0
635,23,55,0
635,23,100,1
636,21,100,1
637,21,55,1
638,10,100,1
639,10,100,1
640,10,55,1
641,21,55,1
642,23,13,1
643,21,55,1
644,21,55,1
645,23,13,0
645,23,55,0
645,23,100,1
646,10,100,1
647,21,100,1
648,21,13,1
649,21,55,1
650,21,55,1
651,10,100,1
652,21,55,1
653,10,100,1
654,21,13,0
654,21,55,0
654,21,100,1
655,10,100,1
656,21,55,1
657,10,100,1
658,23,100,1
659,23,13,0
659,23,55,0
659,23,100,1
660,23,13,1
661,10,13,0
661,10,55,0
661,10,100,1
662,21,100,1
663,21,100,1
664,10,13,0
664,10,55,0
664,10,100,1
665,23,13,0
665,23,55,0
665,23,100,1
666,10,13,0
666,10,55,0
666,10,100,1
667,10,100,1
668,10,13,0
668,10,55,0
668,10,100,1
669,23,55,1
670,10,100,1
671,23,55,1
672,23,55,1
673,10,13,0
673,10,55,0
673,10,100,1
674,10,100,1
675,10,55,1
676,10,100,1
677,10,55,1
678,21,13,0
678,21,55,0
678,21,100,1
679,10,100,1
680,10,100,1
681,10,100,1
682,21,100,1
683,23,100,1
684,23,100,1
685,10,100,1
686,23,13,1
687,10,13,0
687,10,55,0
687,10,100,1
688,23,55,1
689,23,13,0
689,23,55,0
689,23,100,1
690,23,13,0
690,23,55,0
690,23,100,1
691,23,13,1
692,23,13,1
693,10,100,1
694,21,55,1
695,21,55,1
696,10,100,1
697,21,55,1
698,10,100,1
699,10,100,1
700,21,13,0
700,21,55,0
700,21,100,1
701,23,100,1
702,21,13,0
702,21,55,0
702,21,100,1
703,21,13,0
703,21,55,0
703,21,100,1
704,10,13,0
704,10,55,0
704,10,100,1
705,10,13,0
705,10,55,0
705,10,100,1
706,23,100,1
707,23,13,1
708,10,55,1
709,10,100,1
710,10,100,1
711,10,100,1
712,23,13,1
713,21,13,1
714,23,13,0
714,23,55,0
714,23,100,1
715,10,100,1
716,10,100,1
717,21,100,1
718,10,100,1
719,23,13,1
720,21,55,1
721,21,100,1
722,23,55,1
723,21,55,1
724,10,13,0
724,10,55,0
724,10,100,1
725,21,55,1
726,23,100,1
727,10,100,1
728,10,13,0
728,10,55,0
728,10,100,1
729,10,100,1
730,10,55,1
731,10,13,0
731,10,55,0
731,10,100,1
732,10,13,0
732,10,55,0
732,10,100,1
733,10,100,1
734,23,55,1
735,23,100,1
736,10,13,0
736,10,55,0
736,10,100,1
737,21,100,1
738,23,13,0
738,23,55,0
738,23,100,1
739,10,100,1
740,21,13,1
741,23,100,1
742,23,100,1
743,23,13,1
744,10,55,1
745,21,55,1
746,21,55,1
747,10,100,1
748,23,55,1
749,21,13,0
749,21,55,0
749,21,100,1
750,21,100,1
751,23,13,1
752,23,100,1
753,23,13,0
753,23,55,0
753,23,100,1
754,10,13,0
754,10,55,0
754,10,100,1
755,21,55,1
756,10,100,1
757,10,55,1
758,21,55,1
759,21,100,1
760,10,55,1
761,21,55,1
762,10,100,1
763,21,13,0
763,21,55,0
763,21,100,1
764,21,100,1
765,10,100,1
766,10,13,0
766,10,55,0
766,10,100,1
767,10,100,1
768,10,13,0
768,10,55,0
768,10,100,1
769,10,13,0
769,10,55,0
769,10,100,1
770,10,100,1
771,10,13,0
771,10,55,0
771,10,100,1
772,10,55,1
773,23,100,1
774,10,100,1
775,10,55,1
776,10,100,1
777,10,55,1
778,10,13,0
778,10,55,0
778,10,100,1
779,23,55,1
780,21,55,1
781,21,100,1
782,10,100,1
783,10,100,1
784,23,100,1
785,10,100,1
786,10,13,0
786,10,55,0
786,10,100,1
787,23,100,1
788,23,100,1
789,10,13,0
789,10,55,0
789,10,100,1
790,10,100,1
791,23,100,1
792,21,55,1
793,10,100,1
794,23,13,1
795,23,55,1
796,23,55,1
797,23,100,1
798,10,100,1
799,21,55,1
800,10,100,1
801,10,100,1
802,10,100,1
803,21,13,0
803,21,55,0
803,21,100,1
804,23,55,1
805,10,100,1
806,10,55,1
807,21,100,1
808,23,100,1
809,10,100,1
810,10,13,0
810,10,55,0
810,10,100,1
811,23,100,1
812,10,100,1
813,23,100,1
814,23,13,1
815,10,100,1
816,10,100,1
817,10,55,1
818,21,55,1
819,23,13,1
820,23,13,1
821,23,100,1
822,10,100,1
823,23,13,1
824,21,55,1
825,10,55,1
826,23,100,1
827,10,55,1
828,10,100,1
829,10,100,1
830,21,100,1
831,10,13,0
831,10,55,0
831,10,100,1
832,21,13,0
832,21,55,0
832,21,100,1
833,21,13,1
834,10,100,1
835,10,100,1
836,23,13,1
837,23,13,0
837,23,55,0
837,23,100,1
838,10,13,0
838,10,55,0
838,10,100,1
839,23,13,0
839,23,55,0
839,23,100,1
840,23,100,1
841,21,13,0
841,21,55,0
841,21,100,1
842,10,100,1
843,10,13,0
843,10,55,0
843,10,100,1
844,10,100,1
845,23,13,1
846,21,100,1
847,10,100,1
848,10,55,1
849,23,13,1
850,10,100,1
851,21,55,1
852,23,13,0
852,23,55,0
852,23,100,1
853,21,13,0
853,21,55,0
853,21,100,1
854,10,100,1
855,23,100,1
856,10,13,0
856,10,55,0
856,10,100,1
857,10,100,1
858,10,55,1
859,10,100,1
860,10,100,1
861,10,55,1
862,23,100,1
863,10,100,1
864,10,100,1
865,10,55,1
866,21,13,0
866,21,55,0
866,21,100,1
867,10,13,0
867,10,55,0
867,10,100,1
868,10,100,1
869,21,100,1
870,23,13,1
871,10,55,1
872,21,100,1
873,21,55,1
874,21,100,1
875,21,55,1
876,10,55,1
877,23,100,1
878,23,13,1
879,10,55,1
880,23,55,1
881,23,13,0
881,23,55,0
881,23,100,1
882,10,13,0
882,10,55,0
882,10,100,1
883,10,100,1
884,10,55,1
885,23,13,0
885,23,55,0
885,23,100,1
886,21,13,0
886,21,55,0
886,21,100,1
887,21,13,0
887,21,55,0
887,21,100,1
888,10,100,1
889,23,13,1
890,10,100,1
891,23,100,1
892,10,13,0
892,10,55,0
892,10,100,1
893,10,100,1
894,10,13,0
894,10,55,0
894,10,100,1
895,10,100,1
896,10,100,1
897,21,55,1
898,10,100,1
899,10,100,1
900,10,100,1
901,10,100,1
902,23,13,0
902,23,55,0
902,23,100,1
903,23,100,1
904,23,55,1
905,21,13,1
906,21,55,1
907,10,55,1
908,10,13,0
908,10,55,0
908,10,100,1
909,23,55,1
910,23,55,1
911,10,13,0
911,10,55,0
911,10,100,1
912,23,100,1
913,21,100,1
914,23,55,1
915,21,55,1
916,21,55,1
917,10,55,1
918,10,13,0
918,10,55,0
918,10,100,1
919,23,100,1
920,23,100,1
921,23,55,1
922,10,13,0
922,10,55,0
922,10,100,1
923,23,55,1
924,10,100,1
925,10,100,1
926,23,13,1
927,21,100,1
928,10,13,0
928,10,55,0
928,10,100,1
929,23,100,1
930,23,55,1
931,23,13,1
932,10,55,1
933,10,100,1
934,10,100,1
935,21,13,0
935,21,55,0
935,21,100,1
936,21,13,0
936,21,55,0
936,21,100,1
937,23,13,1
938,10,100,1
939,23,100,1
940,10,100,1
941,21,55,1
942,10,100,1
943,21,55,1
944,10,13,0
944,10,55,0
944,10,100,1
945,21,13,0
945,21,55,0
945,21,100,1
946,10,55,1
947,23,13,0
947,23,55,0
947,23,100,1
948,23,100,1
949,10,100,1
950,23,55,1
951,10,13,0
951,10,55,0
951,10,100,1
952,10,55,1
953,10,100,1
954,23,13,1
955,10,100,1
956,10,100,1
957,10,55,1
958,23,100,1
959,21,100,1
960,21,13,1
961,23,100,1
962,10,100,1
963,23,55,1
964,23,13,1
965,10,100,1
966,23,100,1
967,10,100,1
968,21,13,0
968,21,55,0
968,21,100,1
969,23,13,1
970,23,100,1
971,10,100,1
972,10,100,1
973,10,13,0
973,10,55,0
973,10,100,1
974,10,100,1
975,10,100,1
976,23,100,1
977,21,55,1
978,21,55,1
979,10,55,1
980,10,100,1
981,21,55,1
982,21,55,1
983,23,13,0
983,23,55,0
983,23,100,1
984,21,13,0
984,21,55,0
984,21,100,1
985,10,100,1
986,10,100,1
987,21,55,1
988,10,55,1
989,23,13,1
990,23,100,1
991,21,13,1
992,23,55,1
993,10,13,0
993,10,55,0
993,10,100,1
994,10,100,1
995,10,100,1
996,10,100,1
997,10,100,1
998,21,13,0
998,21,55,0
998,21,100,1
999,10,100,1
1000,10,100,1
1001,21,13,1
1002,21,100,1
1003,23,100,1
1004,10,55,1
1005,23,100,1
1006,21,55,1
1007,23,100,1
1008,23,55,1
1009,10,55,1
1010,10,55,1
1011,21,100,1
1012,21,100,1
1013,10,100,1
1014,10,13,0
1014,10,55,0
1014,10,100,1
1015,23,13,1
1016,10,100,1
1017,10,13,0
1017,10,55,0
1017,10,100,1
1018,10,55,1
1019,23,13,0
1019,23,55,0
1019,23,100,1
1020,10,13,0
1020,10,55,0
1020,10,100,1
1021,10,100,1
1022,10,100,1
1023,10,100,1
1024,21,100,1
1025,21,100,1
1026,23,100,1
1027,10,100,1
1028,21,13,0
1028,21,55,0
1028,21,100,1
1029,23,13,1
1030,10,13,0
1030,10,55,0
1030,10,100,1
1031,10,100,1
1032,10,13,0
1032,10,55,0
1032,10,100,1
1033,10,100,1
1034,21,100,1
1035,21,55,1
1036,21,55,1
1037,10,55,1
1038,23,13,0
1038,23,55,0
1038,23,100,1
1039,10,100,1
1040,10,55,1
1041,10,100,1
1042,10,100,1
1043,23,13,1
1044,10,100,1
1045,23,55,1
1046,10,13,0
1046,10,55,0
1046,10,100,1
1047,10,13,0
1047,10,55,0
1047,10,100,1
1048,21,100,1
1049,21,13,0
1049,21,55,0
1049,21,100,1
1050,10,100,1
1051,23,100,1
1052,10,100,1
1053,10,100,1
1054,10,55,1
1055,10,100,1
1056,23,13,1
1057,10,100,1
1058,23,100,1
1059,23,100,1
1060,23,100,1
1061,23,55,1
1062,23,13,0
1062,23,55,0
1062,23,100,1
1063,23,100,1
1064,10,100,1
1065,23,100,1
1066,21,100,1
1067,10,100,1
1068,21,55,1
1069,10,55,1
1070,21,100,1
1071,10,13,0
1071,10,55,0
1071,10,100,1
1072,10,100,1
1073,10,100,1
1074,23,13,0
1074,23,55,0
1074,23,100,1
1075,21,55,1
1076,21,13,1
1077,10,100,1
1078,10,100,1
1079,10,13,0
1079,10,55,0
1079,10,100,1
1080,10,55,1
1081,23,13,1
1082,21,13,0
1082,21,55,0
1082,21,100,1
1083,23,13,1
1084,10,13,0
1084,10,55,0
1084,10,100,1
1085,23,100,1
1086,10,100,1
1087,23,13,1
1088,10,55,1
1089,10,100,1
1090,23,100,1
1091,23,55,1
1092,10,55,1
1093,10,100,1
1094,10,100,1
1095,23,55,1
1096,10,55,1
1097,23,55,1
1098,10,100,1
1099,23,55,1
1100,21,100,1
1101,10,55,1
1102,23,55,1
1103,10,100,1
1104,21,100,1
1105,10,100,1
1106,10,13,0
1106,10,55,0
1106,10,100,1
1107,10,100,1
1108,10,100,1
1109,10,100,1
1110,10,13,0
1110,10,55,0
1110,10,100,1
1111,10,100,1
1112,10,100,1
1113,10,100,1
1114,23,13,0
1114,23,55,0
1114,23,100,1
1115,21,55,1
1116,21,100,1
1117,10,13,0
1117,10,55,0
1117,10,100,1
1118,10,100,1
1119,21,100,1
1120,21,100,1
1121,23,13,1
1122,21,55,1
1123,10,100,1
1124,10,55,1
1125,10,13,0
1125,10,55,0
1125,10,100,1
1126,10,100,1
1127,23,13,1
1128,10,100,1
1129,10,55,1
1130,23,13,0
1130,23,55,0
1130,23,100,1
1131,23,13,0
1131,23,55,0
1131,23,100,1
1132,21,13,0
1132,21,55,0
1132,21,100,1
1133,21,100,1
1134,10,100,1
1135,10,13,0
1135,10,55,0
1135,10,100,1
1136,21,13,1
1137,10,13,0
1137,10,55,0
1137,10,100,1
1138,10,13,0
1138,10,55,0
1138,10,100,1
1139,10,13,0
1139,10,55,0
1139,10,100,1
1140,23,55,1
1141,21,100,1
1142,23,55,1
1143,21,100,1
1144,23,100,1
1145,10,100,1
1146,21,55,1
1147,10,100,1
1148,21,55,1
1149,23,13,0
1149,23,55,0
1149,23,100,1
1150,21,13,0
1150,21,55,0
1150,21,100,1
1151,23,55,1
1152,21,13,1
1153,23,13,0
1153,23,55,0
1153,23,100,1
1154,10,100,1
1155,21,55,1
1156,21,100,1
1157,23,100,1
1158,10,100,1
1159,10,55,1
1160,23,13,1
1161,23,100,1
1162,23,55,1
1163,10,100,1
1164,10,13,0
1164,10,55,0
1164,10,100,1
1165,10,13,0
1165,10,55,0
1165,10,100,1
1166,10,55,1
1167,21,13,0
1167,21,55,0
1167,21,100,1
1168,21,55,1
1169,10,13,0
1169,10,55,0
1169,10,100,1
1170,10,55,1
1171,10,55,1
1172,23,100,1
1173,21,13,0
1173,21,55,0
1173,21,100,1
1174,23,100,1
1175,10,100,1
1176,10,55,1
1177,21,100,1
1178,23,13,1
1179,21,100,1
1180,10,100,1
1181,21,13,1
1182,23,13,0
1182,23,55,0
1182,23,100,1
1183,23,55,1
1184,23,13,0
1184,23,55,0
1184,23,100,1
1185,23,100,1
1186,21,55,1
1187,23,55,1
1188,23,100,1
1189,21,55,1
1190,10,100,1
1191,10,100,1
1192,21,13,0
1192,21,55,0
1192,21,100,1
1193,10,100,1
1194,21,55,1
1195,23,100,1
1196,23,13,1
1197,10,55,1
1198,23,100,1
1199,23,13,1
1200,23,55,1
1201,21,13,0
1201,21,55,0
1201,21,100,1
1202,10,100,1
1203,10,100,1
1204,23,13,1
1205,23,55,1
1206,21,100,1
1207,23,100,1
1208,21,100,1
1209,10,100,1
1210,23,100,1
1211,10,55,1
1212,23,100,1
1213,10,55,1
1214,10,55,1
1215,10,13,0
1215,10,55,0
1215,10,100,1
1216,10,13,0
1216,10,55,0
1216,10,100,1
1217,21,13,0
1217,21,55,0
1217,21,100,1
