block_id,A,B,probability
232,11,44444,1.0
233,43,44444,1.0
234,11,44444,1.0
235,32,44444,1.0
236,11,44444,1.0
237,11,44444,1.0
238,43,88,1.0
239,43,44444,1.0
240,32,88,0.1
240,32,1000,0.4
240,32,44444,0.5
241,11,44444,1.0
242,11,44444,1.0
243,11,44444,1.0
244,11,88,0.0
244,11,1000,0.0
244,11,44444,1.0
245,11,44444,1.0
246,32,1000,1.0
247,11,44444,1.0
248,11,88,0.0
248,11,1000,0.0
248,11,44444,1.0
249,32,1000,1.0
250,11,44444,1.0
251,43,1000,1.0
252,32,44444,1.0
253,11,44444,1.0
254,43,88,0.25
254,43,1000,0.25
254,43,44444,0.5
255,11,44444,1.0
256,32,88,0.1
256,32,1000,0.4
256,32,44444,0.5
257,11,44444,1.0
258,32,1000,1.0
259,11,44444,1.0
260,11,44444,1.0
261,32,88,1.0
262,11,88,0.0
262,11,1000,0.0
262,11,44444,1.0
263,11,44444,1.0
264,11,44444,1.0
265,11,44444,1.0
266,11,88,0.0
266,11,1000,0.0
266,11,44444,1.0
267,32,1000,1.0
268,43,88,0.25
268,43,1000,0.25
268,43,44444,0.5
269,11,44444,1.0
270,43,88,0.25
270,43,1000,0.25
270,43,44444,0.5
271,43,1000,1.0
272,11,88,0.0
272,11,1000,0.0
272,11,44444,1.0
273,32,88,0.1
273,32,1000,0.4
273,32,44444,0.5
274,32,88,0.1
274,32,1000,0.4
274,32,44444,0.5
275,32,44444,1.0
276,11,88,0.0
276,11,1000,0.0
276,11,44444,1.0
277,11,44444,1.0
278,32,88,0.1
278,32,1000,0.4
278,32,44444,0.5
279,11,44444,1.0
280,11,44444,1.0
281,11,44444,1.0
282,11,44444,1.0
283,32,44444,1.0
284,11,44444,1.0
285,11,88,0.0
285,11,1000,0.0
285,11,44444,1.0
286,11,44444,1.0
287,32,88,1.0
288,43,88,1.0
289,11,44444,1.0
290,32,44444,1.0
291,11,44444,1.0
292,11,44444,1.0
293,11,44444,1.0
294,32,88,0.1
294,32,1000,0.4
294,32,44444,0.5
295,43,44444,1.0
296,11,44444,1.0
297,43,44444,1.0
298,32,88,0.1
298,32,1000,0.4
298,32,44444,0.5
299,11,44444,1.0
