block_id,A,B,C,D,probability
24,31,555,75,120,1.0
25,31,3,24,75,0.4
25,31,74,24,75,0.0
25,31,145,24,75,0.0
25,31,555,24,75,0.6
26,2,3,120,24,1.0
27,2,555,120,24,0.0
27,2,555,120,75,0.3333333333333333
27,2,555,120,88,0.0
27,2,555,120,120,0.6666666666666666
28,31,3,24,88,0.4
28,31,74,24,88,0.0
28,31,145,24,88,0.0
28,31,555,24,88,0.6
29,45,3,75,120,0.8
29,45,74,75,120,0.0
29,45,145,75,120,0.0
29,45,555,75,120,0.2
30,45,555,88,88,1.0
31,31,3,75,75,1.0
32,2,3,88,88,1.0
33,45,3,24,24,0.0
33,45,3,75,24,0.5
33,45,3,88,24,0.0
33,45,3,120,24,0.5
34,45,3,88,88,1.0
35,31,3,24,24,0.4
35,31,74,24,24,0.0
35,31,145,24,24,0.0
35,31,555,24,24,0.6
36,45,145,88,75,1.0
37,31,555,120,24,0.0
37,31,555,120,75,0.75
37,31,555,120,88,0.0
37,31,555,120,120,0.25
38,2,3,88,75,0.6
38,2,74,88,75,0.0
38,2,145,88,75,0.0
38,2,555,88,75,0.4
39,31,74,24,24,0.0
39,31,74,24,75,0.75
39,31,74,24,88,0.0
39,31,74,24,120,0.25
40,2,74,88,120,1.0
41,31,3,24,88,1.0
42,31,3,24,24,0.0
42,31,3,24,75,0.0
42,31,3,24,88,0.0
42,31,3,24,120,0.0
42,31,3,75,24,0.0
42,31,3,75,75,0.5625
42,31,3,75,88,0.0
42,31,3,75,120,0.1875
42,31,3,88,24,0.0
42,31,3,88,75,0.0
42,31,3,88,88,0.0
42,31,3,88,120,0.0
42,31,3,120,24,0.0
42,31,3,120,75,0.1875
42,31,3,120,88,0.0
42,31,3,120,120,0.06250000000000001
43,2,145,75,120,1.0
44,2,3,24,120,0.0
44,2,3,75,120,0.3333333333333333
44,2,3,88,120,0.0
44,2,3,120,120,0.6666666666666666
45,31,74,75,75,1.0
46,31,74,24,24,0.0
46,31,74,24,75,0.75
46,31,74,24,88,0.0
46,31,74,24,120,0.25
47,31,3,24,24,0.0
47,31,3,24,75,0.3
47,31,3,24,88,0.0
47,31,3,24,120,0.1
47,31,74,24,24,0.0
47,31,74,24,75,0.0
47,31,74,24,88,0.0
47,31,74,24,120,0.0
47,31,145,24,24,0.0
47,31,145,24,75,0.0
47,31,145,24,88,0.0
47,31,145,24,120,0.0
47,31,555,24,24,0.0
47,31,555,24,75,0.45
47,31,555,24,88,0.0
47,31,555,24,120,0.15
48,31,145,75,24,1.0
49,2,3,88,24,0.0
49,2,3,88,75,0.3333333333333333
49,2,3,88,88,0.0
49,2,3,88,120,0.6666666666666666
50,2,74,88,120,1.0
51,45,145,24,120,0.0
51,45,145,75,120,0.5
51,45,145,88,120,0.0
51,45,145,120,120,0.5
52,2,145,88,120,1.0
53,2,145,120,75,1.0
54,45,145,24,24,1.0
55,31,145,75,24,1.0
56,2,555,88,88,1.0
57,2,145,24,120,0.0
57,2,145,75,120,0.3333333333333333
57,2,145,88,120,0.0
57,2,145,120,120,0.6666666666666666
58,45,145,120,88,1.0
59,2,555,120,120,1.0
60,2,145,24,24,0.0
60,2,145,24,75,0.3333333333333333
60,2,145,24,88,0.0
60,2,145,24,120,0.6666666666666666
61,31,3,24,120,0.4
61,31,74,24,120,0.0
61,31,145,24,120,0.0
61,31,555,24,120,0.6
62,31,74,24,24,0.0
62,31,74,75,24,0.75
62,31,74,88,24,0.0
62,31,74,120,24,0.25
63,45,3,75,24,1.0
64,2,145,88,75,1.0
65,31,555,24,88,1.0
66,45,145,120,88,1.0
67,2,145,24,88,0.0
67,2,145,75,88,0.3333333333333333
67,2,145,88,88,0.0
67,2,145,120,88,0.6666666666666666
68,31,3,24,24,0.4
68,31,74,24,24,0.0
68,31,145,24,24,0.0
68,31,555,24,24,0.6
69,45,3,75,88,1.0
70,31,74,24,75,1.0
71,31,3,75,88,1.0
72,31,74,24,24,0.0
72,31,74,75,24,0.75
72,31,74,88,24,0.0
72,31,74,120,24,0.25
73,31,555,88,24,1.0
74,45,3,24,88,1.0
75,2,74,24,88,1.0
76,31,3,88,24,0.4
76,31,74,88,24,0.0
76,31,145,88,24,0.0
76,31,555,88,24,0.6
77,45,74,88,88,1.0
78,2,3,120,24,0.0
78,2,3,120,75,0.3333333333333333
78,2,3,120,88,0.0
78,2,3,120,120,0.6666666666666666
79,2,3,120,24,0.0
79,2,3,120,75,0.3333333333333333
79,2,3,120,88,0.0
79,2,3,120,120,0.6666666666666666
80,31,555,88,24,1.0
81,31,74,24,24,1.0
82,31,74,24,120,1.0
83,2,145,24,88,0.0
83,2,145,75,88,0.3333333333333333
83,2,145,88,88,0.0
83,2,145,120,88,0.6666666666666666
84,2,145,120,24,0.0
84,2,145,120,75,0.3333333333333333
84,2,145,120,88,0.0
84,2,145,120,120,0.6666666666666666
85,31,3,75,88,0.4
85,31,74,75,88,0.0
85,31,145,75,88,0.0
85,31,555,75,88,0.6
86,2,3,88,88,1.0
87,2,145,88,88,1.0
88,45,74,75,24,1.0
89,2,3,24,120,1.0
90,31,74,75,24,1.0
91,2,74,120,88,1.0
92,2,74,120,120,1.0
93,31,3,75,24,0.0
93,31,3,75,75,0.3
93,31,3,75,88,0.0
93,31,3,75,120,0.1
93,31,74,75,24,0.0
93,31,74,75,75,0.0
93,31,74,75,88,0.0
93,31,74,75,120,0.0
93,31,145,75,24,0.0
93,31,145,75,75,0.0
93,31,145,75,88,0.0
93,31,145,75,120,0.0
93,31,555,75,24,0.0
93,31,555,75,75,0.45
93,31,555,75,88,0.0
93,31,555,75,120,0.15
94,31,3,24,88,1.0
95,2,3,120,24,0.0
95,2,3,120,75,0.2
95,2,3,120,88,0.0
95,2,3,120,120,0.4
95,2,74,120,24,0.0
95,2,74,120,75,0.0
95,2,74,120,88,0.0
95,2,74,120,120,0.0
95,2,145,120,24,0.0
95,2,145,120,75,0.0
95,2,145,120,88,0.0
95,2,145,120,120,0.0
95,2,555,120,24,0.0
95,2,555,120,75,0.13333333333333336
95,2,555,120,88,0.0
95,2,555,120,120,0.2666666666666667
96,31,555,24,24,1.0
97,45,3,75,120,0.8
97,45,74,75,120,0.0
97,45,145,75,120,0.0
97,45,555,75,120,0.2
98,45,3,24,24,1.0
99,31,145,120,24,1.0
100,45,3,88,88,1.0
101,45,3,88,24,1.0
102,2,555,88,88,1.0
103,2,3,120,120,0.6
103,2,74,120,120,0.0
103,2,145,120,120,0.0
103,2,555,120,120,0.4
104,31,74,24,88,0.0
104,31,74,75,88,0.75
104,31,74,88,88,0.0
104,31,74,120,88,0.25
105,45,3,75,24,0.8
105,45,74,75,24,0.0
105,45,145,75,24,0.0
105,45,555,75,24,0.2
106,2,145,24,88,0.0
106,2,145,75,88,0.3333333333333333
106,2,145,88,88,0.0
106,2,145,120,88,0.6666666666666666
107,31,3,88,24,0.0
107,31,3,88,75,0.3
107,31,3,88,88,0.0
107,31,3,88,120,0.1
107,31,74,88,24,0.0
107,31,74,88,75,0.0
107,31,74,88,88,0.0
107,31,74,88,120,0.0
107,31,145,88,24,0.0
107,31,145,88,75,0.0
107,31,145,88,88,0.0
107,31,145,88,120,0.0
107,31,555,88,24,0.0
107,31,555,88,75,0.45
107,31,555,88,88,0.0
107,31,555,88,120,0.15
108,45,74,24,24,0.0
108,45,74,24,75,0.5
108,45,74,24,88,0.0
108,45,74,24,120,0.5
109,45,145,120,88,1.0
110,2,555,120,120,1.0
111,45,3,24,88,0.8
111,45,74,24,88,0.0
111,45,145,24,88,0.0
111,45,555,24,88,0.2
112,31,145,24,24,0.0
112,31,145,75,24,0.75
112,31,145,88,24,0.0
112,31,145,120,24,0.25
113,31,3,88,88,1.0
114,2,3,88,120,0.6
114,2,74,88,120,0.0
114,2,145,88,120,0.0
114,2,555,88,120,0.4
115,31,74,24,88,1.0
116,45,74,120,24,1.0
117,31,74,24,24,0.0
117,31,74,75,24,0.75
117,31,74,88,24,0.0
117,31,74,120,24,0.25
118,2,145,88,24,0.0
118,2,145,88,75,0.3333333333333333
118,2,145,88,88,0.0
118,2,145,88,120,0.6666666666666666
119,31,3,24,88,0.4
119,31,74,24,88,0.0
119,31,145,24,88,0.0
119,31,555,24,88,0.6
120,45,3,24,24,0.0
120,45,3,24,75,0.5
120,45,3,24,88,0.0
120,45,3,24,120,0.5
121,2,555,120,88,1.0
122,2,3,120,120,1.0
123,45,145,120,88,1.0
124,2,145,88,120,1.0
125,31,74,24,24,1.0
126,2,3,24,75,0.0
126,2,3,75,75,0.3333333333333333
126,2,3,88,75,0.0
126,2,3,120,75,0.6666666666666666
127,2,74,120,75,1.0
128,2,3,120,24,0.0
128,2,3,120,75,0.2
128,2,3,120,88,0.0
128,2,3,120,120,0.4
128,2,74,120,24,0.0
128,2,74,120,75,0.0
128,2,74,120,88,0.0
128,2,74,120,120,0.0
128,2,145,120,24,0.0
128,2,145,120,75,0.0
128,2,145,120,88,0.0
128,2,145,120,120,0.0
128,2,555,120,24,0.0
128,2,555,120,75,0.13333333333333336
128,2,555,120,88,0.0
128,2,555,120,120,0.2666666666666667
129,31,555,88,24,0.0
129,31,555,88,75,0.75
129,31,555,88,88,0.0
129,31,555,88,120,0.25
130,2,3,24,24,0.0
130,2,3,24,75,0.0
130,2,3,24,88,0.0
130,2,3,24,120,0.0
130,2,3,75,24,0.0
130,2,3,75,75,0.11111111111111112
130,2,3,75,88,0.0
130,2,3,75,120,0.22222222222222224
130,2,3,88,24,0.0
130,2,3,88,75,0.0
130,2,3,88,88,0.0
130,2,3,88,120,0.0
130,2,3,120,24,0.0
130,2,3,120,75,0.22222222222222224
130,2,3,120,88,0.0
130,2,3,120,120,0.4444444444444445
131,45,3,88,88,1.0
132,2,145,120,24,1.0
133,31,145,24,24,0.0
133,31,145,24,75,0.75
133,31,145,24,88,0.0
133,31,145,24,120,0.25
134,2,74,88,75,1.0
135,2,555,24,24,0.0
135,2,555,24,75,0.0
135,2,555,24,88,0.0
135,2,555,24,120,0.0
135,2,555,75,24,0.0
135,2,555,75,75,0.11111111111111112
135,2,555,75,88,0.0
135,2,555,75,120,0.22222222222222224
135,2,555,88,24,0.0
135,2,555,88,75,0.0
135,2,555,88,88,0.0
135,2,555,88,120,0.0
135,2,555,120,24,0.0
135,2,555,120,75,0.22222222222222224
135,2,555,120,88,0.0
135,2,555,120,120,0.4444444444444445
136,2,3,24,88,0.0
136,2,74,24,88,0.0
136,2,145,24,88,0.0
136,2,555,24,88,0.0
136,2,3,75,88,0.2
136,2,74,75,88,0.0
136,2,145,75,88,0.0
136,2,555,75,88,0.13333333333333336
136,2,3,88,88,0.0
136,2,74,88,88,0.0
136,2,145,88,88,0.0
136,2,555,88,88,0.0
136,2,3,120,88,0.4
136,2,74,120,88,0.0
136,2,145,120,88,0.0
136,2,555,120,88,0.2666666666666667
137,2,3,75,24,0.0
137,2,3,75,75,0.3333333333333333
137,2,3,75,88,0.0
137,2,3,75,120,0.6666666666666666
138,2,74,120,88,1.0
139,31,555,24,75,0.0
139,31,555,75,75,0.75
139,31,555,88,75,0.0
139,31,555,120,75,0.25
140,2,3,120,88,0.6
140,2,74,120,88,0.0
140,2,145,120,88,0.0
140,2,555,120,88,0.4
141,31,74,88,24,1.0
142,45,3,88,88,1.0
143,31,74,24,24,1.0
144,2,3,24,24,1.0
145,2,3,24,88,0.0
145,2,3,75,88,0.3333333333333333
145,2,3,88,88,0.0
145,2,3,120,88,0.6666666666666666
146,45,145,88,24,1.0
147,2,145,88,120,1.0
148,2,145,120,75,1.0
149,45,3,120,88,1.0
150,2,145,75,88,1.0
151,45,145,24,88,0.0
151,45,145,75,88,0.5
151,45,145,88,88,0.0
151,45,145,120,88,0.5
152,2,145,120,120,1.0
153,31,3,75,24,1.0
154,2,145,88,75,1.0
155,31,145,120,24,0.0
155,31,145,120,75,0.75
155,31,145,120,88,0.0
155,31,145,120,120,0.25
156,2,145,88,75,1.0
157,31,74,24,88,1.0
158,45,3,88,88,1.0
159,45,555,24,24,1.0
160,31,555,88,75,1.0
161,31,3,24,24,0.0
161,31,3,24,75,0.3
161,31,3,24,88,0.0
161,31,3,24,120,0.1
161,31,74,24,24,0.0
161,31,74,24,75,0.0
161,31,74,24,88,0.0
161,31,74,24,120,0.0
161,31,145,24,24,0.0
161,31,145,24,75,0.0
161,31,145,24,88,0.0
161,31,145,24,120,0.0
161,31,555,24,24,0.0
161,31,555,24,75,0.45
161,31,555,24,88,0.0
161,31,555,24,120,0.15
162,2,3,120,88,1.0
163,2,145,24,24,1.0
164,2,145,120,88,1.0
165,31,3,120,75,0.4
165,31,74,120,75,0.0
165,31,145,120,75,0.0
165,31,555,120,75,0.6
166,45,3,88,88,1.0
167,2,555,75,75,1.0
168,2,3,24,88,0.0
168,2,3,75,88,0.3333333333333333
168,2,3,88,88,0.0
168,2,3,120,88,0.6666666666666666
169,45,3,88,24,1.0
170,45,145,24,88,1.0
171,31,74,75,75,1.0
172,2,74,120,24,1.0
173,2,3,120,88,1.0
174,2,3,75,120,0.6
174,2,74,75,120,0.0
174,2,145,75,120,0.0
174,2,555,75,120,0.4
175,31,555,24,24,1.0
176,31,74,75,75,1.0
177,45,3,88,120,1.0
178,45,3,88,88,1.0
179,31,74,24,88,0.0
179,31,74,75,88,0.75
179,31,74,88,88,0.0
179,31,74,120,88,0.25
180,2,74,24,120,1.0
181,45,3,88,75,1.0
182,31,555,75,24,1.0
183,45,3,88,24,0.0
183,45,3,88,75,0.4
183,45,3,88,88,0.0
183,45,3,88,120,0.4
183,45,74,88,24,0.0
183,45,74,88,75,0.0
183,45,74,88,88,0.0
183,45,74,88,120,0.0
183,45,145,88,24,0.0
183,45,145,88,75,0.0
183,45,145,88,88,0.0
183,45,145,88,120,0.0
183,45,555,88,24,0.0
183,45,555,88,75,0.1
183,45,555,88,88,0.0
183,45,555,88,120,0.1
184,2,3,120,24,1.0
185,31,3,75,120,1.0
186,2,145,120,75,1.0
187,45,145,88,24,0.0
187,45,145,88,75,0.5
187,45,145,88,88,0.0
187,45,145,88,120,0.5
188,45,3,120,75,1.0
189,45,3,24,88,1.0
190,31,74,24,24,1.0
191,31,74,24,75,0.0
191,31,74,75,75,0.75
191,31,74,88,75,0.0
191,31,74,120,75,0.25
192,31,3,88,24,0.4
192,31,74,88,24,0.0
192,31,145,88,24,0.0
192,31,555,88,24,0.6
193,31,555,24,24,1.0
194,31,555,24,24,0.0
194,31,555,24,75,0.75
194,31,555,24,88,0.0
194,31,555,24,120,0.25
195,45,145,120,88,1.0
196,31,145,75,24,1.0
197,2,145,88,24,1.0
198,2,145,75,88,1.0
199,2,74,24,88,0.0
199,2,74,75,88,0.3333333333333333
199,2,74,88,88,0.0
199,2,74,120,88,0.6666666666666666
200,2,145,24,75,1.0
201,2,3,120,120,0.6
201,2,74,120,120,0.0
201,2,145,120,120,0.0
201,2,555,120,120,0.4
202,2,3,24,88,0.0
202,2,3,75,88,0.3333333333333333
202,2,3,88,88,0.0
202,2,3,120,88,0.6666666666666666
203,2,3,24,88,0.0
203,2,74,24,88,0.0
203,2,145,24,88,0.0
203,2,555,24,88,0.0
203,2,3,75,88,0.2
203,2,74,75,88,0.0
203,2,145,75,88,0.0
203,2,555,75,88,0.13333333333333336
203,2,3,88,88,0.0
203,2,74,88,88,0.0
203,2,145,88,88,0.0
203,2,555,88,88,0.0
203,2,3,120,88,0.4
203,2,74,120,88,0.0
203,2,145,120,88,0.0
203,2,555,120,88,0.2666666666666667
204,2,145,88,75,1.0
205,2,555,120,88,1.0
206,31,555,24,24,1.0
207,2,145,120,120,1.0
208,2,74,24,24,1.0
209,2,555,75,88,1.0
210,31,74,24,88,0.0
210,31,74,75,88,0.75
210,31,74,88,88,0.0
210,31,74,120,88,0.25
211,45,555,24,24,1.0
212,31,3,24,120,1.0
213,31,3,88,24,1.0
214,2,3,88,24,0.6
214,2,74,88,24,0.0
214,2,145,88,24,0.0
214,2,555,88,24,0.4
215,45,145,24,88,1.0
216,2,74,120,75,1.0
217,31,145,75,24,1.0
218,2,145,88,75,1.0
219,2,3,88,24,0.0
219,2,3,88,75,0.3333333333333333
219,2,3,88,88,0.0
219,2,3,88,120,0.6666666666666666
220,31,74,24,24,0.0
220,31,74,24,75,0.75
220,31,74,24,88,0.0
220,31,74,24,120,0.25
221,45,3,88,24,0.8
221,45,74,88,24,0.0
221,45,145,88,24,0.0
221,45,555,88,24,0.2
222,45,74,24,120,0.0
222,45,74,75,120,0.5
222,45,74,88,120,0.0
222,45,74,120,120,0.5
223,2,145,24,88,1.0
224,2,145,120,24,0.0
224,2,145,120,75,0.3333333333333333
224,2,145,120,88,0.0
224,2,145,120,120,0.6666666666666666
225,2,74,88,120,1.0
226,45,145,120,24,0.0
226,45,145,120,75,0.5
226,45,145,120,88,0.0
226,45,145,120,120,0.5
227,31,74,88,88,1.0
228,2,3,120,120,1.0
229,45,74,24,120,1.0
230,31,74,24,88,1.0
231,2,3,24,24,0.0
231,2,3,24,75,0.3333333333333333
231,2,3,24,88,0.0
231,2,3,24,120,0.6666666666666666
232,2,3,75,88,0.6
232,2,74,75,88,0.0
232,2,145,75,88,0.0
232,2,555,75,88,0.4
233,2,3,120,120,0.6
233,2,74,120,120,0.0
233,2,145,120,120,0.0
233,2,555,120,120,0.4
234,2,145,24,120,1.0
235,31,74,24,88,1.0
236,31,3,88,24,0.0
236,31,3,88,75,0.3
236,31,3,88,88,0.0
236,31,3,88,120,0.1
236,31,74,88,24,0.0
236,31,74,88,75,0.0
236,31,74,88,88,0.0
236,31,74,88,120,0.0
236,31,145,88,24,0.0
236,31,145,88,75,0.0
236,31,145,88,88,0.0
236,31,145,88,120,0.0
236,31,555,88,24,0.0
236,31,555,88,75,0.45
236,31,555,88,88,0.0
236,31,555,88,120,0.15
237,31,3,24,75,1.0
238,2,74,24,88,0.0
238,2,74,75,88,0.3333333333333333
238,2,74,88,88,0.0
238,2,74,120,88,0.6666666666666666
239,2,74,24,120,0.0
239,2,74,75,120,0.3333333333333333
239,2,74,88,120,0.0
239,2,74,120,120,0.6666666666666666
240,45,3,24,24,0.0
240,45,3,24,75,0.0
240,45,3,24,88,0.0
240,45,3,24,120,0.0
240,45,74,24,24,0.0
240,45,74,24,75,0.0
240,45,74,24,88,0.0
240,45,74,24,120,0.0
240,45,145,24,24,0.0
240,45,145,24,75,0.0
240,45,145,24,88,0.0
240,45,145,24,120,0.0
240,45,555,24,24,0.0
240,45,555,24,75,0.0
240,45,555,24,88,0.0
240,45,555,24,120,0.0
240,45,3,75,24,0.0
240,45,3,75,75,0.19999999999999998
240,45,3,75,88,0.0
240,45,3,75,120,0.19999999999999998
240,45,74,75,24,0.0
240,45,74,75,75,0.0
240,45,74,75,88,0.0
240,45,74,75,120,0.0
240,45,145,75,24,0.0
240,45,145,75,75,0.0
240,45,145,75,88,0.0
240,45,145,75,120,0.0
240,45,555,75,24,0.0
240,45,555,75,75,0.049999999999999996
240,45,555,75,88,0.0
240,45,555,75,120,0.049999999999999996
240,45,3,88,24,0.0
240,45,3,88,75,0.0
240,45,3,88,88,0.0
240,45,3,88,120,0.0
240,45,74,88,24,0.0
240,45,74,88,75,0.0
240,45,74,88,88,0.0
240,45,74,88,120,0.0
240,45,145,88,24,0.0
240,45,145,88,75,0.0
240,45,145,88,88,0.0
240,45,145,88,120,0.0
240,45,555,88,24,0.0
240,45,555,88,75,0.0
240,45,555,88,88,0.0
240,45,555,88,120,0.0
240,45,3,120,24,0.0
240,45,3,120,75,0.19999999999999998
240,45,3,120,88,0.0
240,45,3,120,120,0.19999999999999998
240,45,74,120,24,0.0
240,45,74,120,75,0.0
240,45,74,120,88,0.0
240,45,74,120,120,0.0
240,45,145,120,24,0.0
240,45,145,120,75,0.0
240,45,145,120,88,0.0
240,45,145,120,120,0.0
240,45,555,120,24,0.0
240,45,555,120,75,0.049999999999999996
240,45,555,120,88,0.0
240,45,555,120,120,0.049999999999999996
241,2,3,24,24,0.0
241,2,3,24,75,0.3333333333333333
241,2,3,24,88,0.0
241,2,3,24,120,0.6666666666666666
242,45,145,88,24,1.0
243,2,145,88,88,1.0
244,31,3,88,120,1.0
245,31,145,24,88,1.0
246,31,3,24,24,1.0
247,2,74,120,120,1.0
248,2,3,75,24,0.0
248,2,3,75,75,0.3333333333333333
248,2,3,75,88,0.0
248,2,3,75,120,0.6666666666666666
249,45,3,24,24,0.0
249,45,74,24,24,0.0
249,45,145,24,24,0.0
249,45,555,24,24,0.0
249,45,3,75,24,0.4
249,45,74,75,24,0.0
249,45,145,75,24,0.0
249,45,555,75,24,0.1
249,45,3,88,24,0.0
249,45,74,88,24,0.0
249,45,145,88,24,0.0
249,45,555,88,24,0.0
249,45,3,120,24,0.4
249,45,74,120,24,0.0
249,45,145,120,24,0.0
249,45,555,120,24,0.1
250,31,555,24,88,1.0
251,2,3,88,88,0.6
251,2,74,88,88,0.0
251,2,145,88,88,0.0
251,2,555,88,88,0.4
252,31,74,24,88,0.0
252,31,74,75,88,0.75
252,31,74,88,88,0.0
252,31,74,120,88,0.25
253,31,555,88,88,1.0
254,45,145,88,88,1.0
255,2,145,24,24,0.0
255,2,145,75,24,0.3333333333333333
255,2,145,88,24,0.0
255,2,145,120,24,0.6666666666666666
256,2,3,120,88,1.0
257,45,3,24,88,1.0
258,31,74,75,75,1.0
259,31,555,120,24,1.0
260,45,145,120,75,1.0
261,2,145,24,24,0.0
261,2,145,24,75,0.0
261,2,145,24,88,0.0
261,2,145,24,120,0.0
261,2,145,75,24,0.0
261,2,145,75,75,0.11111111111111112
261,2,145,75,88,0.0
261,2,145,75,120,0.22222222222222224
261,2,145,88,24,0.0
261,2,145,88,75,0.0
261,2,145,88,88,0.0
261,2,145,88,120,0.0
261,2,145,120,24,0.0
261,2,145,120,75,0.22222222222222224
261,2,145,120,88,0.0
261,2,145,120,120,0.4444444444444445
262,31,145,75,75,1.0
263,2,555,120,120,1.0
264,31,3,75,88,0.4
264,31,74,75,88,0.0
264,31,145,75,88,0.0
264,31,555,75,88,0.6
265,31,555,88,24,1.0
266,45,3,120,120,1.0
267,31,74,75,24,1.0
268,2,3,88,24,1.0
269,2,74,120,24,0.0
269,2,74,120,75,0.3333333333333333
269,2,74,120,88,0.0
269,2,74,120,120,0.6666666666666666
270,31,145,24,24,0.0
270,31,145,75,24,0.75
270,31,145,88,24,0.0
270,31,145,120,24,0.25
271,2,74,24,120,1.0
272,2,3,120,88,0.6
272,2,74,120,88,0.0
272,2,145,120,88,0.0
272,2,555,120,88,0.4
273,2,74,120,88,1.0
274,31,145,75,88,1.0
275,31,74,24,120,1.0
276,31,74,24,88,1.0
277,2,3,24,24,0.0
277,2,3,24,75,0.2
277,2,3,24,88,0.0
277,2,3,24,120,0.4
277,2,74,24,24,0.0
277,2,74,24,75,0.0
277,2,74,24,88,0.0
277,2,74,24,120,0.0
277,2,145,24,24,0.0
277,2,145,24,75,0.0
277,2,145,24,88,0.0
277,2,145,24,120,0.0
277,2,555,24,24,0.0
277,2,555,24,75,0.13333333333333336
277,2,555,24,88,0.0
277,2,555,24,120,0.2666666666666667
278,31,555,75,120,1.0
279,45,145,24,24,1.0
280,2,3,120,24,0.0
280,2,3,120,75,0.3333333333333333
280,2,3,120,88,0.0
280,2,3,120,120,0.6666666666666666
281,31,145,120,24,1.0
282,45,145,75,24,1.0
283,45,145,75,24,1.0
284,31,74,88,24,0.0
284,31,74,88,75,0.75
284,31,74,88,88,0.0
284,31,74,88,120,0.25
285,45,74,88,75,1.0
286,2,145,88,24,0.0
286,2,145,88,75,0.3333333333333333
286,2,145,88,88,0.0
286,2,145,88,120,0.6666666666666666
287,31,74,24,24,1.0
288,2,145,24,120,0.0
288,2,145,75,120,0.3333333333333333
288,2,145,88,120,0.0
288,2,145,120,120,0.6666666666666666
289,2,3,120,120,1.0
290,2,145,88,24,1.0
291,31,3,24,75,1.0
292,45,3,88,24,0.8
292,45,74,88,24,0.0
292,45,145,88,24,0.0
292,45,555,88,24,0.2
293,31,555,75,24,0.0
293,31,555,75,75,0.75
293,31,555,75,88,0.0
293,31,555,75,120,0.25
294,45,74,24,120,0.0
294,45,74,75,120,0.5
294,45,74,88,120,0.0
294,45,74,120,120,0.5
295,31,74,75,24,1.0
296,31,3,24,24,0.0
296,31,3,24,75,0.75
296,31,3,24,88,0.0
296,31,3,24,120,0.25
297,2,145,88,120,1.0
298,31,74,75,88,1.0
299,2,74,24,75,0.0
299,2,74,75,75,0.3333333333333333
299,2,74,88,75,0.0
299,2,74,120,75,0.6666666666666666
