block_id,A,B,C,D,probability
53,45,3,120,120,0.5
54,2,74,75,88,1.0
55,31,3,24,24,1.0
56,2,145,120,120,1.0
57,31,555,24,75,1.0
58,31,555,24,75,1.0
59,2,3,88,88,1.0
60,2,145,120,24,1.0
61,2,74,120,120,1.0
62,45,145,88,75,1.0
63,2,3,24,24,0.0
63,2,3,24,75,0.3333333333333333
63,2,3,24,88,0.0
63,2,3,24,120,0.6666666666666666
64,31,3,120,24,0.4000000000000001
64,31,74,120,24,0.0
64,31,145,120,24,0.0
64,31,555,120,24,0.6
65,31,74,24,24,1.0
66,2,74,75,88,1.0
67,31,3,88,24,0.4000000000000001
67,31,74,88,24,0.0
67,31,145,88,24,0.0
67,31,555,88,24,0.6
68,31,555,24,24,1.0
69,2,555,120,88,1.0
70,2,3,24,120,1.0
71,31,74,24,120,1.0
72,2,3,88,24,0.0
72,2,3,88,75,0.3333333333333333
72,2,3,88,88,0.0
72,2,3,88,120,0.6666666666666666
73,31,3,24,88,1.0
74,31,145,24,88,1.0
75,2,145,120,75,1.0
76,2,145,120,75,1.0
77,45,145,88,88,1.0
78,2,3,120,75,0.6
78,2,74,120,75,0.0
78,2,145,120,75,0.0
78,2,555,120,75,0.4000000000000001
79,2,3,120,88,1.0
80,31,74,120,88,1.0
81,2,145,120,88,1.0
82,31,74,75,88,1.0
83,31,145,24,88,1.0
84,45,3,75,88,1.0
85,31,145,24,75,1.0
86,2,145,120,88,1.0
87,45,145,88,120,1.0
88,31,145,88,88,1.0
89,31,145,24,24,1.0
90,45,3,88,88,1.0
91,31,555,24,24,1.0
92,2,145,75,75,1.0
93,2,145,88,75,1.0
94,45,145,24,120,1.0
95,31,74,24,24,1.0
96,2,145,75,24,1.0
97,31,74,88,120,1.0
98,2,74,24,88,1.0
99,45,3,88,24,1.0
100,31,145,75,88,1.0
101,2,555,120,120,1.0
102,31,145,88,24,1.0
103,2,74,120,75,1.0
104,2,3,88,120,1.0
105,45,555,88,88,1.0
106,45,145,88,24,1.0
107,2,74,75,88,1.0
108,2,3,75,120,1.0
109,31,74,75,88,1.0
110,2,145,88,120,1.0
111,2,555,24,120,0.0
111,2,555,75,120,0.3333333333333333
111,2,555,88,120,0.0
111,2,555,120,120,0.6666666666666666
112,45,74,24,88,1.0
113,31,555,88,120,1.0
114,2,145,88,120,1.0
115,31,555,75,24,0.0
115,31,555,75,75,0.75
115,31,555,75,88,0.0
115,31,555,75,120,0.25000000000000006
116,31,74,88,88,1.0
117,2,145,120,75,1.0
118,2,3,24,75,1.0
119,31,3,88,24,0.4000000000000001
119,31,74,88,24,0.0
119,31,145,88,24,0.0
119,31,555,88,24,0.6
120,31,555,75,24,1.0
121,31,555,75,75,1.0
122,2,74,120,120,1.0
123,45,145,24,120,1.0
124,31,3,24,75,1.0
125,2,145,24,75,1.0
126,31,3,75,75,1.0
127,31,145,88,24,1.0
128,2,145,75,120,1.0
129,2,3,120,88,1.0
130,2,3,75,75,1.0
131,2,74,120,88,1.0
132,31,74,75,75,1.0
133,2,74,88,120,1.0
134,45,145,88,88,1.0
135,2,3,24,120,1.0
136,45,145,88,88,1.0
137,2,145,120,24,0.0
137,2,145,120,75,0.3333333333333333
137,2,145,120,88,0.0
137,2,145,120,120,0.6666666666666666
138,31,555,24,88,1.0
139,2,3,88,120,1.0
140,2,3,75,120,1.0
141,2,145,75,88,1.0
142,2,3,88,75,1.0
143,2,3,120,120,1.0
144,2,74,120,120,1.0
145,45,145,88,75,1.0
146,31,3,88,24,1.0
147,2,74,88,120,1.0
148,2,3,120,88,0.6
148,2,74,120,88,0.0
148,2,145,120,88,0.0
148,2,555,120,88,0.4000000000000001
149,2,3,120,75,0.6
149,2,74,120,75,0.0
149,2,145,120,75,0.0
149,2,555,120,75,0.4000000000000001
150,31,555,24,75,1.0
151,45,555,24,24,1.0
152,31,74,24,75,1.0
153,45,145,24,75,1.0
154,2,555,88,120,1.0
155,45,555,88,24,1.0
156,31,3,24,75,1.0
157,2,3,120,24,1.0
158,2,74,24,88,1.0
159,45,555,88,88,1.0
160,2,145,88,120,1.0
161,31,3,75,24,1.0
162,31,3,75,24,1.0
163,31,555,120,75,1.0
164,2,3,120,88,1.0
165,31,74,75,75,1.0
166,31,74,75,24,1.0
167,31,3,75,75,1.0
168,31,555,75,24,0.0
168,31,555,75,75,0.75
168,31,555,75,88,0.0
168,31,555,75,120,0.25000000000000006
169,2,555,88,88,1.0
170,31,555,75,24,1.0
171,31,3,24,24,1.0
172,2,145,88,88,1.0
173,45,145,24,120,0.0
173,45,145,75,120,0.5
173,45,145,88,120,0.0
173,45,145,120,120,0.5
174,45,3,75,75,1.0
175,45,3,88,24,0.0
175,45,3,88,75,0.5
175,45,3,88,88,0.0
175,45,3,88,120,0.5
176,45,3,88,88,1.0
177,31,555,24,75,1.0
178,2,3,120,88,1.0
179,31,3,75,75,1.0
180,2,3,120,88,0.6
180,2,74,120,88,0.0
180,2,145,120,88,0.0
180,2,555,120,88,0.4000000000000001
181,45,3,24,88,1.0
182,2,3,88,88,1.0
183,2,74,120,120,1.0
184,31,3,75,120,1.0
185,31,74,24,24,1.0
186,2,145,24,120,1.0
187,45,555,24,120,1.0
188,31,3,75,24,1.0
189,31,3,88,24,0.4000000000000001
189,31,74,88,24,0.0
189,31,145,88,24,0.0
189,31,555,88,24,0.6
190,45,3,24,24,1.0
191,2,3,88,120,1.0
192,31,3,24,24,1.0
193,2,145,24,88,0.0
193,2,145,75,88,0.3333333333333333
193,2,145,88,88,0.0
193,2,145,120,88,0.6666666666666666
194,31,145,75,24,1.0
195,2,555,24,120,1.0
196,2,74,88,120,1.0
197,2,145,120,120,1.0
198,2,555,88,88,1.0
199,2,555,24,88,1.0
200,2,74,24,75,1.0
201,31,74,75,24,1.0
202,31,555,88,75,1.0
203,31,145,75,75,1.0
204,2,74,88,75,1.0
205,31,145,24,120,1.0
206,45,3,24,24,1.0
207,2,74,120,75,1.0
208,2,145,75,88,1.0
209,2,3,88,88,1.0
210,2,3,120,75,0.6
210,2,74,120,75,0.0
210,2,145,120,75,0.0
210,2,555,120,75,0.4000000000000001
211,31,555,120,88,1.0
212,31,555,24,24,1.0
213,2,145,24,75,1.0
214,31,145,24,75,1.0
215,31,555,75,88,1.0
216,2,3,75,88,1.0
217,2,3,24,24,0.0
217,2,3,75,24,0.3333333333333333
217,2,3,88,24,0.0
217,2,3,120,24,0.6666666666666666
218,2,145,88,75,1.0
219,31,555,24,24,1.0
220,45,145,120,120,1.0
221,2,145,24,75,0.0
221,2,145,75,75,0.3333333333333333
221,2,145,88,75,0.0
221,2,145,120,75,0.6666666666666666
222,2,3,120,120,1.0
223,2,3,120,88,1.0
224,31,555,75,24,1.0
225,2,3,75,120,1.0
226,2,3,120,120,0.6
226,2,74,120,120,0.0
226,2,145,120,120,0.0
226,2,555,120,120,0.4000000000000001
227,31,3,75,120,1.0
228,31,145,24,24,1.0
229,2,3,24,75,1.0
230,2,145,120,24,0.0
230,2,145,120,75,0.3333333333333333
230,2,145,120,88,0.0
230,2,145,120,120,0.6666666666666666
231,2,3,120,120,0.6
231,2,74,120,120,0.0
231,2,145,120,120,0.0
231,2,555,120,120,0.4000000000000001
232,2,145,88,88,1.0
233,31,74,120,75,1.0
234,2,145,120,120,1.0
235,2,3,88,120,1.0
236,45,145,24,75,1.0
237,31,74,24,75,1.0
238,31,555,75,88,1.0
239,31,74,75,88,1.0
240,31,74,24,75,1.0
241,31,74,75,75,1.0
242,31,74,75,24,1.0
243,2,555,120,24,1.0
244,31,555,88,120,1.0
245,2,74,120,75,1.0
246,31,555,75,120,1.0
247,2,3,88,120,1.0
248,31,74,75,24,1.0
249,2,145,88,88,1.0
250,2,3,88,120,1.0
251,31,145,120,88,1.0
252,45,145,24,24,1.0
253,45,3,24,120,1.0
254,31,3,24,75,1.0
255,45,555,75,24,1.0
256,31,555,120,24,1.0
257,2,74,120,75,1.0
258,31,555,75,75,1.0
259,31,3,24,88,1.0
260,31,74,24,75,1.0
261,31,3,120,24,0.4000000000000001
261,31,74,120,24,0.0
261,31,145,120,24,0.0
261,31,555,120,24,0.6
262,31,555,88,75,1.0
263,31,145,75,24,1.0
264,2,3,88,120,1.0
265,45,145,120,88,1.0
266,2,74,75,75,1.0
267,2,74,24,88,0.0
267,2,74,75,88,0.3333333333333333
267,2,74,88,88,0.0
267,2,74,120,88,0.6666666666666666
268,45,3,75,24,0.0
268,45,3,75,75,0.5
268,45,3,75,88,0.0
268,45,3,75,120,0.5
269,2,555,75,75,1.0
270,2,145,75,120,1.0
271,45,145,88,88,1.0
272,45,145,24,24,0.0
272,45,145,24,75,0.5
272,45,145,24,88,0.0
272,45,145,24,120,0.5
273,2,555,24,120,1.0
274,2,145,120,120,1.0
275,31,145,75,24,1.0
276,2,145,88,24,0.0
276,2,145,88,75,0.3333333333333333
276,2,145,88,88,0.0
276,2,145,88,120,0.6666666666666666
277,31,74,24,24,1.0
278,31,145,75,88,1.0
279,31,145,24,24,1.0
280,31,555,24,24,1.0
281,2,74,120,75,1.0
282,31,145,24,24,0.0
282,31,145,24,75,0.75
282,31,145,24,88,0.0
282,31,145,24,120,0.25000000000000006
283,45,3,24,120,1.0
284,45,74,24,120,1.0
285,31,555,88,24,1.0
286,45,3,120,120,1.0
287,2,3,75,120,1.0
288,2,3,120,120,1.0
289,2,74,75,88,1.0
290,31,145,75,75,1.0
291,31,145,24,75,1.0
292,2,145,24,88,1.0
293,2,3,24,75,1.0
294,31,145,75,24,1.0
295,31,3,88,75,1.0
296,2,145,120,120,1.0
297,45,555,88,88,1.0
298,45,3,120,88,1.0
299,31,555,88,24,1.0
300,31,145,88,120,1.0
301,2,145,120,120,1.0
302,2,145,24,75,0.0
302,2,145,75,75,0.3333333333333333
302,2,145,88,75,0.0
302,2,145,120,75,0.6666666666666666
303,45,145,120,88,1.0
304,2,3,88,120,1.0
305,31,3,75,24,1.0
306,31,74,75,24,1.0
307,2,3,88,75,1.0
308,2,145,120,88,1.0
309,31,74,75,88,1.0
310,2,145,120,120,1.0
311,45,145,88,24,1.0
312,45,145,75,88,1.0
313,31,555,88,88,1.0
314,31,74,88,24,1.0
315,31,3,24,75,1.0
316,31,145,24,75,1.0
317,45,74,120,88,1.0
318,31,555,120,75,1.0
319,31,74,75,75,1.0
320,2,555,75,88,1.0
321,31,74,24,75,1.0
322,31,555,24,88,1.0
323,31,3,75,24,1.0
324,31,145,88,88,1.0
325,2,555,75,75,1.0
326,2,3,88,24,0.0
326,2,3,88,75,0.3333333333333333
326,2,3,88,88,0.0
326,2,3,88,120,0.6666666666666666
327,2,3,75,88,1.0
328,45,3,24,24,0.0
328,45,3,75,24,0.5
328,45,3,88,24,0.0
328,45,3,120,24,0.5
329,2,145,24,120,1.0
330,31,555,75,24,1.0
331,45,145,88,24,1.0
332,45,3,75,24,1.0
333,2,74,24,120,0.0
333,2,74,75,120,0.3333333333333333
333,2,74,88,120,0.0
333,2,74,120,120,0.6666666666666666
334,45,145,24,24,1.0
335,31,3,24,24,0.4000000000000001
335,31,74,24,24,0.0
335,31,145,24,24,0.0
335,31,555,24,24,0.6
336,45,74,24,24,1.0
337,2,3,24,120,1.0
338,2,3,75,24,1.0
339,31,145,24,75,1.0
340,2,555,24,24,0.0
340,2,555,24,75,0.3333333333333333
340,2,555,24,88,0.0
340,2,555,24,120,0.6666666666666666
341,2,3,120,88,0.6
341,2,74,120,88,0.0
341,2,145,120,88,0.0
341,2,555,120,88,0.4000000000000001
342,31,74,24,24,1.0
343,31,74,75,75,1.0
344,2,3,120,88,1.0
345,2,145,88,88,1.0
346,31,74,24,75,1.0
347,31,74,75,75,1.0
348,31,3,75,24,1.0
349,31,555,24,75,1.0
350,2,555,88,120,1.0
351,31,145,75,88,1.0
352,2,145,88,120,1.0
353,31,555,24,24,1.0
354,31,555,24,24,1.0
355,45,74,24,88,0.0
355,45,74,75,88,0.5
355,45,74,88,88,0.0
355,45,74,120,88,0.5
356,45,3,88,120,1.0
357,31,555,24,88,1.0
358,2,145,24,120,1.0
359,31,3,24,88,1.0
360,31,74,75,24,1.0
361,2,3,120,88,1.0
362,45,3,88,88,1.0
363,45,145,75,88,1.0
364,45,3,120,120,1.0
365,45,74,88,75,1.0
366,31,145,75,24,1.0
367,2,555,88,120,1.0
368,31,74,120,75,1.0
369,2,145,88,120,1.0
370,2,555,120,120,1.0
371,31,3,75,75,1.0
372,2,74,120,88,1.0
373,2,74,24,75,0.0
373,2,74,75,75,0.3333333333333333
373,2,74,88,75,0.0
373,2,74,120,75,0.6666666666666666
374,2,74,88,88,1.0
375,2,555,88,120,1.0
376,2,3,24,75,0.0
376,2,74,24,75,0.0
376,2,145,24,75,0.0
376,2,555,24,75,0.0
376,2,3,75,75,0.19999999999999996
376,2,74,75,75,0.0
376,2,145,75,75,0.0
376,2,555,75,75,0.13333333333333336
376,2,3,88,75,0.0
376,2,74,88,75,0.0
376,2,145,88,75,0.0
376,2,555,88,75,0.0
376,2,3,120,75,0.3999999999999999
376,2,74,120,75,0.0
376,2,145,120,75,0.0
376,2,555,120,75,0.2666666666666667
377,31,3,24,75,0.4000000000000001
377,31,74,24,75,0.0
377,31,145,24,75,0.0
377,31,555,24,75,0.6
378,45,145,88,88,1.0
379,45,3,75,24,1.0
380,45,145,120,24,1.0
381,31,3,88,75,1.0
382,31,145,24,24,1.0
383,45,3,75,88,1.0
384,31,74,75,24,0.0
384,31,74,75,75,0.75
384,31,74,75,88,0.0
384,31,74,75,120,0.25000000000000006
385,31,145,75,88,1.0
386,45,3,75,88,1.0
387,2,3,75,24,1.0
388,45,145,24,88,1.0
389,2,555,88,24,1.0
390,2,74,75,75,1.0
391,31,555,24,75,1.0
392,31,3,24,88,1.0
393,31,74,75,88,1.0
394,2,3,120,120,1.0
395,2,145,120,75,1.0
396,45,145,88,120,1.0
397,31,555,75,120,1.0
398,31,145,24,24,1.0
399,2,74,120,88,1.0
400,2,145,24,88,1.0
401,31,74,75,75,1.0
402,31,3,75,88,1.0
403,2,3,75,88,1.0
404,2,3,24,24,0.0
404,2,3,75,24,0.3333333333333333
404,2,3,88,24,0.0
404,2,3,120,24,0.6666666666666666
405,31,74,88,75,1.0
406,45,3,120,120,1.0
407,45,145,75,88,1.0
408,31,74,88,75,1.0
409,31,145,120,24,1.0
410,31,3,75,75,1.0
411,45,74,120,120,1.0
412,2,555,88,120,1.0
413,31,3,75,24,1.0
414,2,3,75,24,0.0
414,2,3,75,75,0.3333333333333333
414,2,3,75,88,0.0
414,2,3,75,120,0.6666666666666666
415,2,74,88,120,1.0
416,31,145,24,24,1.0
417,31,145,24,88,1.0
418,31,145,24,24,0.0
418,31,145,75,24,0.75
418,31,145,88,24,0.0
418,31,145,120,24,0.25000000000000006
419,31,74,75,24,1.0
420,2,3,75,88,1.0
421,31,145,75,88,1.0
422,31,145,88,88,1.0
423,2,555,24,75,0.0
423,2,555,75,75,0.3333333333333333
423,2,555,88,75,0.0
423,2,555,120,75,0.6666666666666666
424,2,74,75,75,1.0
425,2,3,75,88,0.6
425,2,74,75,88,0.0
425,2,145,75,88,0.0
425,2,555,75,88,0.4000000000000001
426,2,555,120,88,1.0
427,45,145,24,88,1.0
428,31,555,88,24,1.0
429,45,145,88,120,1.0
430,45,145,24,75,1.0
431,45,74,88,88,1.0
432,31,555,75,88,1.0
433,31,74,88,88,1.0
434,2,145,120,75,1.0
435,45,3,120,88,1.0
436,31,555,120,75,1.0
437,45,145,88,75,1.0
438,2,74,120,88,1.0
439,45,145,24,24,1.0
440,2,555,88,88,1.0
441,31,74,24,75,0.0
441,31,74,75,75,0.75
441,31,74,88,75,0.0
441,31,74,120,75,0.25000000000000006
442,2,555,120,88,1.0
443,2,145,120,75,1.0
444,2,3,88,120,1.0
445,31,3,88,75,1.0
446,2,74,24,88,1.0
447,31,74,24,88,0.0
447,31,74,75,88,0.75
447,31,74,88,88,0.0
447,31,74,120,88,0.25000000000000006
448,45,145,88,24,1.0
449,45,145,24,75,1.0
450,31,555,24,24,1.0
451,31,3,88,24,1.0
452,31,3,24,24,0.0
452,31,3,24,75,0.30000000000000004
452,31,3,24,88,0.0
452,31,3,24,120,0.10000000000000005
452,31,74,24,24,0.0
452,31,74,24,75,0.0
452,31,74,24,88,0.0
452,31,74,24,120,0.0
452,31,145,24,24,0.0
452,31,145,24,75,0.0
452,31,145,24,88,0.0
452,31,145,24,120,0.0
452,31,555,24,24,0.0
452,31,555,24,75,0.44999999999999996
452,31,555,24,88,0.0
452,31,555,24,120,0.15000000000000002
453,45,3,120,24,0.0
453,45,3,120,75,0.5
453,45,3,120,88,0.0
453,45,3,120,120,0.5
454,31,145,24,88,1.0
455,2,555,75,120,1.0
456,31,555,88,24,1.0
457,31,555,120,24,1.0
458,45,145,88,120,1.0
459,31,74,24,24,1.0
460,2,145,120,75,1.0
461,31,145,75,24,1.0
462,2,555,24,120,1.0
463,31,3,24,24,0.0
463,31,3,24,75,0.30000000000000004
463,31,3,24,88,0.0
463,31,3,24,120,0.10000000000000005
463,31,74,24,24,0.0
463,31,74,24,75,0.0
463,31,74,24,88,0.0
463,31,74,24,120,0.0
463,31,145,24,24,0.0
463,31,145,24,75,0.0
463,31,145,24,88,0.0
463,31,145,24,120,0.0
463,31,555,24,24,0.0
463,31,555,24,75,0.44999999999999996
463,31,555,24,88,0.0
463,31,555,24,120,0.15000000000000002
464,31,74,88,24,1.0
465,2,74,88,88,1.0
466,31,74,24,120,1.0
467,2,74,24,24,0.0
467,2,74,75,24,0.3333333333333333
467,2,74,88,24,0.0
467,2,74,120,24,0.6666666666666666
468,45,145,88,120,1.0
469,31,555,24,24,1.0
470,45,3,24,24,1.0
471,31,74,120,75,1.0
472,2,74,88,75,1.0
473,2,555,88,88,1.0
474,2,145,24,88,0.0
474,2,145,75,88,0.3333333333333333
474,2,145,88,88,0.0
474,2,145,120,88,0.6666666666666666
475,2,74,88,88,1.0
476,31,145,24,88,1.0
477,2,145,88,75,1.0
478,2,555,24,88,1.0
479,2,145,75,120,1.0
480,2,74,88,120,1.0
481,2,555,120,120,1.0
482,2,555,75,120,1.0
483,31,74,24,75,1.0
484,31,145,24,120,1.0
485,2,3,120,88,1.0
486,45,3,88,24,0.0
486,45,3,88,75,0.5
486,45,3,88,88,0.0
486,45,3,88,120,0.5
487,45,74,88,75,1.0
488,31,555,24,75,1.0
489,45,3,88,24,1.0
490,2,145,24,88,1.0
491,2,145,88,75,1.0
492,45,3,24,24,1.0
493,2,555,120,88,1.0
494,31,74,24,88,1.0
495,31,555,75,75,1.0
496,31,3,24,75,0.4000000000000001
496,31,74,24,75,0.0
496,31,145,24,75,0.0
496,31,555,24,75,0.6
497,45,3,88,120,0.8
497,45,74,88,120,0.0
497,45,145,88,120,0.0
497,45,555,88,120,0.2
498,31,3,24,24,1.0
499,2,3,88,120,1.0
500,31,3,24,75,0.4000000000000001
500,31,74,24,75,0.0
500,31,145,24,75,0.0
500,31,555,24,75,0.6
501,31,74,24,24,0.0
501,31,74,24,75,0.75
501,31,74,24,88,0.0
501,31,74,24,120,0.25000000000000006
502,31,74,24,24,1.0
503,31,3,75,75,0.4000000000000001
503,31,74,75,75,0.0
503,31,145,75,75,0.0
503,31,555,75,75,0.6
504,45,145,24,120,0.0
504,45,145,75,120,0.5
504,45,145,88,120,0.0
504,45,145,120,120,0.5
505,31,3,24,75,1.0
506,45,3,120,88,1.0
507,31,145,24,88,0.0
507,31,145,75,88,0.75
507,31,145,88,88,0.0
507,31,145,120,88,0.25000000000000006
508,2,74,88,120,1.0
509,2,145,120,75,1.0
510,31,555,88,24,1.0
511,2,74,88,120,1.0
512,31,555,75,24,1.0
513,31,74,24,24,1.0
514,2,145,88,24,1.0
515,31,3,24,24,1.0
516,2,3,120,88,1.0
517,31,555,88,24,1.0
518,31,145,24,24,1.0
519,2,145,120,120,1.0
520,2,145,88,75,1.0
521,2,3,75,120,1.0
522,2,74,75,24,1.0
523,2,3,75,120,1.0
524,45,145,88,120,1.0
525,45,74,75,88,1.0
526,31,555,24,24,1.0
527,31,74,88,120,1.0
528,31,74,24,24,1.0
529,31,3,88,24,1.0
530,2,145,24,88,0.0
530,2,145,75,88,0.3333333333333333
530,2,145,88,88,0.0
530,2,145,120,88,0.6666666666666666
531,2,145,120,88,1.0
532,31,74,75,24,1.0
533,2,555,120,88,1.0
534,2,3,88,88,1.0
535,2,3,120,24,0.0
535,2,3,120,75,0.3333333333333333
535,2,3,120,88,0.0
535,2,3,120,120,0.6666666666666666
536,31,145,75,88,1.0
537,2,3,24,88,0.6
537,2,74,24,88,0.0
537,2,145,24,88,0.0
537,2,555,24,88,0.4000000000000001
538,45,145,120,88,1.0
539,31,555,75,24,1.0
540,45,145,75,120,1.0
541,2,145,88,88,1.0
542,31,555,24,120,1.0
543,2,145,24,88,1.0
544,2,145,120,75,1.0
545,2,3,88,24,1.0
546,31,3,24,75,0.0
546,31,3,75,75,0.75
546,31,3,88,75,0.0
546,31,3,120,75,0.25000000000000006
547,2,145,75,120,1.0
548,2,74,24,120,1.0
549,31,3,24,120,1.0
550,45,3,24,88,1.0
551,2,74,88,88,1.0
552,31,145,88,24,1.0
553,2,145,75,120,1.0
554,2,3,88,120,1.0
555,31,145,24,24,1.0
556,2,3,120,120,1.0
557,31,555,24,75,1.0
558,45,145,75,120,1.0
559,2,3,120,75,0.6
559,2,74,120,75,0.0
559,2,145,120,75,0.0
559,2,555,120,75,0.4000000000000001
560,2,3,88,120,0.6
560,2,74,88,120,0.0
560,2,145,88,120,0.0
560,2,555,88,120,0.4000000000000001
561,31,74,24,24,0.0
561,31,74,24,75,0.75
561,31,74,24,88,0.0
561,31,74,24,120,0.25000000000000006
562,31,3,24,24,0.4000000000000001
562,31,74,24,24,0.0
562,31,145,24,24,0.0
562,31,555,24,24,0.6
563,2,555,75,75,1.0
564,2,555,120,120,1.0
565,2,3,88,88,1.0
566,31,145,75,75,1.0
567,31,74,75,24,1.0
568,45,555,24,88,1.0
569,31,74,24,24,1.0
570,45,145,88,120,1.0
571,31,74,24,75,1.0
572,2,145,120,75,1.0
573,31,145,75,24,1.0
574,31,145,88,24,1.0
575,2,74,120,120,1.0
576,2,3,88,120,1.0
577,2,3,88,120,1.0
578,2,3,75,88,1.0
579,45,3,75,88,1.0
580,31,145,24,88,1.0
581,45,145,75,75,1.0
582,31,3,75,24,0.4000000000000001
582,31,74,75,24,0.0
582,31,145,75,24,0.0
582,31,555,75,24,0.6
583,45,3,120,88,1.0
584,2,145,120,120,1.0
585,2,3,24,88,1.0
586,31,555,75,88,1.0
587,45,145,120,120,1.0
588,2,145,75,120,1.0
589,31,3,24,75,1.0
590,31,3,88,24,1.0
591,31,145,24,24,1.0
592,2,145,120,120,1.0
593,2,3,120,120,0.6
593,2,74,120,120,0.0
593,2,145,120,120,0.0
593,2,555,120,120,0.4000000000000001
594,31,74,75,24,1.0
595,31,145,24,120,1.0
596,31,74,120,88,1.0
597,31,145,24,24,1.0
598,31,555,120,24,1.0
599,2,145,88,88,1.0
600,45,74,24,24,0.0
600,45,74,24,75,0.5
600,45,74,24,88,0.0
600,45,74,24,120,0.5
601,31,3,88,75,0.4000000000000001
601,31,74,88,75,0.0
601,31,145,88,75,0.0
601,31,555,88,75,0.6
602,2,145,24,120,0.0
602,2,145,75,120,0.3333333333333333
602,2,145,88,120,0.0
602,2,145,120,120,0.6666666666666666
603,2,145,75,88,1.0
604,31,555,75,88,1.0
605,2,3,120,88,1.0
606,31,145,24,24,1.0
607,2,3,120,120,1.0
608,2,3,88,120,1.0
609,31,3,24,88,1.0
610,2,555,75,24,1.0
611,31,555,75,75,1.0
612,2,3,120,120,1.0
613,2,555,24,120,1.0
614,2,74,88,120,1.0
615,2,145,75,120,1.0
616,31,555,24,75,1.0
617,2,555,88,120,1.0
618,31,145,24,75,1.0
619,2,145,75,120,1.0
620,2,555,24,120,1.0
621,45,3,88,75,0.8
621,45,74,88,75,0.0
621,45,145,88,75,0.0
621,45,555,88,75,0.2
622,2,555,24,88,0.0
622,2,555,75,88,0.3333333333333333
622,2,555,88,88,0.0
622,2,555,120,88,0.6666666666666666
623,45,3,120,24,0.0
623,45,3,120,75,0.5
623,45,3,120,88,0.0
623,45,3,120,120,0.5
624,31,3,24,24,1.0
625,45,3,120,24,1.0
626,2,3,24,75,1.0
627,31,555,24,75,1.0
628,31,555,24,24,1.0
629,45,3,75,88,1.0
630,31,555,24,120,1.0
631,2,3,24,75,0.0
631,2,3,75,75,0.3333333333333333
631,2,3,88,75,0.0
631,2,3,120,75,0.6666666666666666
632,31,555,75,88,1.0
633,45,145,120,88,1.0
634,45,3,120,75,0.8
634,45,74,120,75,0.0
634,45,145,120,75,0.0
634,45,555,120,75,0.2
635,45,3,24,120,1.0
636,31,74,24,75,1.0
637,31,555,88,24,1.0
638,31,145,24,24,1.0
639,2,555,120,120,1.0
640,2,555,88,120,1.0
641,2,3,88,88,1.0
642,31,74,88,24,1.0
643,45,555,88,24,1.0
644,2,74,120,88,1.0
645,45,3,75,24,1.0
646,31,555,88,75,1.0
647,45,3,88,24,0.0
647,45,3,88,75,0.5
647,45,3,88,88,0.0
647,45,3,88,120,0.5
648,45,145,88,24,1.0
649,2,3,75,75,1.0
650,31,74,75,75,1.0
651,31,3,75,24,1.0
652,2,145,75,75,1.0
653,45,3,24,88,1.0
654,31,74,88,24,1.0
655,2,3,120,75,0.6
655,2,74,120,75,0.0
655,2,145,120,75,0.0
655,2,555,120,75,0.4000000000000001
656,2,555,88,75,1.0
657,2,74,75,88,1.0
658,2,145,120,120,1.0
