block_id,A,B,C,D,probability
64,31,145,75,88,0.0
64,31,555,75,88,0.6
65,2,3,75,24,1.0
66,31,74,24,120,1.0
67,2,145,88,75,1.0
68,45,3,75,88,1.0
69,2,3,120,88,1.0
70,2,555,88,24,1.0
71,45,145,24,75,1.0
72,2,3,24,120,1.0
73,31,555,75,24,1.0
74,45,3,120,120,1.0
75,31,555,24,88,1.0
76,31,74,24,24,1.0
77,2,3,24,120,1.0
78,31,145,24,88,1.0
79,31,3,88,88,1.0
80,2,74,75,120,1.0
81,45,145,88,88,1.0
82,45,145,120,88,1.0
83,31,74,75,75,1.0
84,45,3,88,88,1.0
85,31,74,24,120,1.0
86,2,145,120,120,1.0
87,2,145,88,120,1.0
88,31,74,120,88,1.0
89,2,3,24,120,1.0
90,45,145,75,24,1.0
91,2,145,75,120,1.0
92,31,145,24,24,1.0
93,31,145,24,24,1.0
94,31,74,24,88,1.0
95,31,555,24,75,1.0
96,31,3,24,24,1.0
97,31,3,88,24,1.0
98,31,74,88,24,1.0
99,31,555,120,88,1.0
100,45,145,24,24,1.0
101,45,74,88,88,1.0
102,31,3,88,75,1.0
103,31,555,24,88,1.0
104,2,74,88,120,1.0
105,31,3,120,24,1.0
106,31,555,24,75,0.0
106,31,555,75,75,0.75
106,31,555,88,75,0.0
106,31,555,120,75,0.25000000000000006
107,31,74,75,120,1.0
108,31,145,120,88,1.0
109,2,3,88,120,1.0
110,45,3,88,88,1.0
111,31,3,88,88,1.0
112,2,145,24,120,1.0
113,31,74,24,75,0.0
113,31,74,75,75,0.75
113,31,74,88,75,0.0
113,31,74,120,75,0.25000000000000006
114,2,145,120,88,1.0
115,31,3,24,24,0.4000000000000001
115,31,74,24,24,0.0
115,31,145,24,24,0.0
115,31,555,24,24,0.6
116,2,145,75,120,1.0
117,31,74,24,88,1.0
118,31,3,120,24,0.4000000000000001
118,31,74,120,24,0.0
118,31,145,120,24,0.0
118,31,555,120,24,0.6
119,45,145,88,24,1.0
120,31,145,24,24,1.0
121,31,3,24,24,1.0
122,31,74,88,24,1.0
123,2,555,88,24,1.0
124,2,145,88,24,1.0
125,45,3,88,24,0.0
125,45,3,88,75,0.5
125,45,3,88,88,0.0
125,45,3,88,120,0.5
126,45,3,24,88,1.0
127,31,74,88,88,1.0
128,31,555,75,75,1.0
129,2,145,24,75,0.0
129,2,145,75,75,0.3333333333333333
129,2,145,88,75,0.0
129,2,145,120,75,0.6666666666666666
130,2,3,24,24,1.0
131,2,3,24,120,1.0
132,31,74,88,120,1.0
133,31,555,24,88,1.0
134,31,555,88,88,1.0
135,31,145,88,88,1.0
136,31,74,75,24,1.0
137,31,74,24,88,1.0
138,2,74,88,120,1.0
139,31,3,75,24,1.0
140,2,555,120,120,1.0
141,31,145,75,120,1.0
142,45,3,120,120,1.0
143,2,74,88,75,1.0
144,31,555,24,75,0.0
144,31,555,75,75,0.75
144,31,555,88,75,0.0
144,31,555,120,75,0.25000000000000006
145,2,74,88,120,1.0
146,2,145,75,120,1.0
147,2,145,88,120,1.0
148,31,3,24,75,0.4000000000000001
148,31,74,24,75,0.0
148,31,145,24,75,0.0
148,31,555,24,75,0.6
149,31,74,24,120,1.0
150,31,555,88,88,1.0
151,45,145,24,88,0.0
151,45,145,75,88,0.5
151,45,145,88,88,0.0
151,45,145,120,88,0.5
152,45,3,24,88,1.0
153,31,555,88,24,1.0
154,2,3,120,88,0.6
154,2,74,120,88,0.0
154,2,145,120,88,0.0
154,2,555,120,88,0.4000000000000001
155,2,145,120,120,1.0
156,31,145,88,75,1.0
157,31,74,24,24,1.0
158,2,3,88,120,0.6
158,2,74,88,120,0.0
158,2,145,88,120,0.0
158,2,555,88,120,0.4000000000000001
159,2,3,88,75,0.6
159,2,74,88,75,0.0
159,2,145,88,75,0.0
159,2,555,88,75,0.4000000000000001
160,2,3,24,88,1.0
161,31,3,75,120,1.0
162,2,145,88,24,1.0
163,31,555,75,75,1.0
164,31,3,24,24,0.4000000000000001
164,31,74,24,24,0.0
164,31,145,24,24,0.0
164,31,555,24,24,0.6
165,2,74,24,120,1.0
166,2,74,88,24,0.0
166,2,74,88,75,0.3333333333333333
166,2,74,88,88,0.0
166,2,74,88,120,0.6666666666666666
167,45,74,88,24,1.0
168,45,74,88,120,1.0
169,2,555,120,120,1.0
170,45,74,24,75,1.0
171,31,555,24,75,1.0
172,31,74,24,88,1.0
173,45,3,24,120,1.0
174,31,145,120,88,1.0
175,2,3,88,24,0.0
175,2,3,88,75,0.19999999999999996
175,2,3,88,88,0.0
175,2,3,88,120,0.3999999999999999
175,2,74,88,24,0.0
175,2,74,88,75,0.0
175,2,74,88,88,0.0
175,2,74,88,120,0.0
175,2,145,88,24,0.0
175,2,145,88,75,0.0
175,2,145,88,88,0.0
175,2,145,88,120,0.0
175,2,555,88,24,0.0
175,2,555,88,75,0.13333333333333336
175,2,555,88,88,0.0
175,2,555,88,120,0.2666666666666667
176,2,555,88,120,1.0
177,2,555,88,88,1.0
178,31,3,88,24,1.0
179,2,145,120,120,1.0
180,2,145,75,88,1.0
181,31,3,75,88,1.0
182,31,145,24,120,1.0
183,45,145,88,88,1.0
184,2,555,24,120,0.0
184,2,555,75,120,0.3333333333333333
184,2,555,88,120,0.0
184,2,555,120,120,0.6666666666666666
185,45,145,24,88,1.0
186,31,74,75,88,1.0
187,31,3,75,75,0.4000000000000001
187,31,74,75,75,0.0
187,31,145,75,75,0.0
187,31,555,75,75,0.6
188,2,145,24,120,0.0
188,2,145,75,120,0.3333333333333333
188,2,145,88,120,0.0
188,2,145,120,120,0.6666666666666666
189,31,555,88,24,1.0
190,2,555,120,75,1.0
191,2,145,75,88,1.0
192,45,3,75,120,1.0
193,45,145,88,75,1.0
194,2,555,88,120,1.0
195,31,74,75,88,1.0
196,45,3,88,120,1.0
197,45,145,88,24,1.0
198,2,3,120,75,1.0
199,2,74,24,75,1.0
200,45,3,24,75,1.0
201,45,145,24,75,1.0
202,31,555,75,24,1.0
203,31,145,88,88,1.0
204,2,145,88,75,1.0
205,31,555,24,88,1.0
206,31,145,120,88,1.0
207,2,555,75,88,1.0
208,31,555,24,88,0.0
208,31,555,75,88,0.75
208,31,555,88,88,0.0
208,31,555,120,88,0.25000000000000006
209,31,74,75,24,1.0
210,2,74,120,88,1.0
211,31,555,24,24,1.0
212,2,145,75,88,1.0
213,2,3,88,120,1.0
214,31,74,75,88,1.0
215,31,145,24,75,1.0
216,2,3,88,24,0.6
216,2,74,88,24,0.0
216,2,145,88,24,0.0
216,2,555,88,24,0.4000000000000001
217,31,74,24,24,1.0
218,2,145,88,75,1.0
219,45,145,24,88,1.0
220,2,3,120,24,0.0
220,2,3,120,75,0.19999999999999996
220,2,3,120,88,0.0
220,2,3,120,120,0.3999999999999999
220,2,74,120,24,0.0
220,2,74,120,75,0.0
220,2,74,120,88,0.0
220,2,74,120,120,0.0
220,2,145,120,24,0.0
220,2,145,120,75,0.0
220,2,145,120,88,0.0
220,2,145,120,120,0.0
220,2,555,120,24,0.0
220,2,555,120,75,0.13333333333333336
220,2,555,120,88,0.0
220,2,555,120,120,0.2666666666666667
221,45,555,88,120,1.0
222,31,145,75,24,1.0
223,31,74,24,75,1.0
224,31,555,75,24,1.0
225,31,74,24,75,1.0
226,2,145,24,75,1.0
227,45,145,24,75,1.0
228,31,145,75,24,1.0
229,31,74,24,88,1.0
230,2,145,88,75,1.0
231,31,3,24,24,1.0
232,2,145,75,120,1.0
233,31,555,24,75,1.0
234,31,555,24,88,1.0
235,2,555,88,75,1.0
236,31,145,24,24,1.0
237,2,3,88,88,1.0
238,45,3,120,88,0.8
238,45,74,120,88,0.0
238,45,145,120,88,0.0
238,45,555,120,88,0.2
239,31,555,75,120,1.0
240,2,145,88,75,1.0
241,2,555,120,88,1.0
242,31,74,24,88,1.0
243,2,3,24,75,0.6
243,2,74,24,75,0.0
243,2,145,24,75,0.0
243,2,555,24,75,0.4000000000000001
244,31,3,24,75,0.0
244,31,74,24,75,0.0
244,31,145,24,75,0.0
244,31,555,24,75,0.0
244,31,3,75,75,0.30000000000000004
244,31,74,75,75,0.0
244,31,145,75,75,0.0
244,31,555,75,75,0.44999999999999996
244,31,3,88,75,0.0
244,31,74,88,75,0.0
244,31,145,88,75,0.0
244,31,555,88,75,0.0
244,31,3,120,75,0.10000000000000005
244,31,74,120,75,0.0
244,31,145,120,75,0.0
244,31,555,120,75,0.15000000000000002
245,31,145,24,24,1.0
246,45,3,120,24,1.0
247,45,3,24,88,0.0
247,45,3,75,88,0.5
247,45,3,88,88,0.0
247,45,3,120,88,0.5
248,45,3,24,24,0.0
248,45,3,75,24,0.5
248,45,3,88,24,0.0
248,45,3,120,24,0.5
249,31,555,75,120,1.0
250,45,145,88,75,1.0
251,2,555,75,88,1.0
252,31,555,75,24,1.0
253,2,555,120,24,1.0
254,31,74,88,75,1.0
255,45,3,75,24,1.0
256,31,145,88,24,1.0
257,31,74,24,24,1.0
258,45,74,120,24,1.0
259,45,3,88,120,1.0
260,2,74,88,120,1.0
261,2,3,24,120,1.0
262,45,3,88,88,1.0
263,2,3,120,120,1.0
264,45,145,75,24,0.0
264,45,145,75,75,0.5
264,45,145,75,88,0.0
264,45,145,75,120,0.5
265,2,74,120,24,1.0
266,2,3,88,75,1.0
267,31,74,24,120,1.0
268,31,555,24,24,1.0
269,31,145,24,75,1.0
270,31,74,88,75,1.0
271,2,555,24,75,1.0
272,31,555,120,24,1.0
273,45,145,120,88,1.0
274,2,555,88,75,1.0
275,2,145,120,88,1.0
276,31,3,88,24,0.0
276,31,3,88,75,0.30000000000000004
276,31,3,88,88,0.0
276,31,3,88,120,0.10000000000000005
276,31,74,88,24,0.0
276,31,74,88,75,0.0
276,31,74,88,88,0.0
276,31,74,88,120,0.0
276,31,145,88,24,0.0
276,31,145,88,75,0.0
276,31,145,88,88,0.0
276,31,145,88,120,0.0
276,31,555,88,24,0.0
276,31,555,88,75,0.44999999999999996
276,31,555,88,88,0.0
276,31,555,88,120,0.15000000000000002
277,31,74,24,88,1.0
278,2,74,75,120,1.0
279,2,74,120,88,1.0
280,31,3,24,24,0.0
280,31,3,75,24,0.75
280,31,3,88,24,0.0
280,31,3,120,24,0.25000000000000006
281,31,145,75,24,1.0
282,31,74,75,24,1.0
283,2,3,88,24,0.0
283,2,3,88,75,0.3333333333333333
283,2,3,88,88,0.0
283,2,3,88,120,0.6666666666666666
284,31,74,24,24,1.0
285,45,3,24,120,1.0
286,2,145,88,88,1.0
287,31,145,75,75,1.0
288,45,3,75,120,1.0
289,31,3,75,88,1.0
290,31,555,24,88,1.0
291,31,3,24,24,1.0
292,2,3,120,88,1.0
293,2,145,120,24,1.0
294,31,3,120,120,0.4000000000000001
294,31,74,120,120,0.0
294,31,145,120,120,0.0
294,31,555,120,120,0.6
295,31,145,24,75,1.0
296,31,145,75,75,1.0
297,45,3,120,24,1.0
298,2,555,88,24,1.0
299,31,145,24,120,1.0
