block_id,A,B,C,D,probability
111,31,145,75,75,0.75
111,31,145,88,75,0.0
111,31,145,120,75,0.25000000000000006
112,31,555,75,24,1.0
113,2,145,75,75,1.0
114,2,3,75,120,1.0
115,31,555,75,24,1.0
116,2,3,120,88,1.0
117,31,555,120,88,1.0
118,2,555,88,88,1.0
119,2,74,75,24,1.0
120,2,74,88,75,1.0
121,31,74,75,24,1.0
122,45,145,75,75,1.0
123,31,145,88,75,1.0
124,45,145,88,24,1.0
125,2,74,120,88,1.0
126,31,145,75,75,1.0
127,2,555,88,88,1.0
128,31,3,24,75,1.0
129,2,3,88,88,1.0
130,31,145,88,75,1.0
131,31,555,24,88,0.0
131,31,555,75,88,0.75
131,31,555,88,88,0.0
131,31,555,120,88,0.25000000000000006
132,2,3,24,24,0.0
132,2,3,75,24,0.3333333333333333
132,2,3,88,24,0.0
132,2,3,120,24,0.6666666666666666
133,2,145,75,75,1.0
134,31,145,88,88,1.0
135,2,3,75,24,0.0
135,2,3,75,75,0.3333333333333333
135,2,3,75,88,0.0
135,2,3,75,120,0.6666666666666666
136,2,555,120,88,1.0
137,31,74,88,88,1.0
138,2,145,75,24,1.0
139,31,145,120,24,1.0
140,45,3,75,88,1.0
141,2,74,24,88,1.0
142,31,555,75,88,1.0
143,2,3,88,75,1.0
144,2,3,75,24,0.0
144,2,3,75,75,0.3333333333333333
144,2,3,75,88,0.0
144,2,3,75,120,0.6666666666666666
145,2,555,75,24,1.0
146,31,555,24,24,1.0
147,2,74,24,88,0.0
147,2,74,75,88,0.3333333333333333
147,2,74,88,88,0.0
147,2,74,120,88,0.6666666666666666
148,2,3,24,24,0.0
148,2,3,24,75,0.3333333333333333
148,2,3,24,88,0.0
148,2,3,24,120,0.6666666666666666
149,2,555,120,75,1.0
150,45,145,88,88,1.0
151,31,3,120,88,1.0
152,45,3,24,120,1.0
153,2,555,88,24,1.0
154,45,145,120,24,1.0
155,2,3,88,75,1.0
156,45,145,75,75,1.0
157,45,3,24,88,1.0
158,31,74,75,24,1.0
159,31,145,24,24,1.0
160,31,74,75,75,1.0
161,31,555,24,24,1.0
162,31,555,120,75,1.0
163,45,3,88,75,1.0
164,31,3,88,75,1.0
165,2,145,120,75,1.0
166,45,3,24,75,1.0
167,2,3,75,88,1.0
168,2,145,75,120,1.0
169,45,3,88,75,1.0
170,31,74,88,88,1.0
171,2,145,120,120,1.0
172,31,555,88,24,0.0
172,31,555,88,75,0.75
172,31,555,88,88,0.0
172,31,555,88,120,0.25000000000000006
173,45,145,75,88,1.0
174,31,74,88,24,1.0
175,2,74,120,75,1.0
176,2,74,88,120,1.0
177,31,74,24,88,0.0
177,31,74,75,88,0.75
177,31,74,88,88,0.0
177,31,74,120,88,0.25000000000000006
178,31,555,24,24,1.0
179,2,145,24,88,1.0
180,2,3,120,24,1.0
181,31,74,24,75,1.0
182,31,3,24,75,0.4000000000000001
182,31,74,24,75,0.0
182,31,145,24,75,0.0
182,31,555,24,75,0.6
183,2,145,120,75,1.0
184,2,74,88,75,1.0
185,31,74,75,75,1.0
186,2,145,120,75,1.0
187,2,145,75,120,1.0
188,2,3,88,120,1.0
189,45,145,88,88,1.0
190,2,145,75,120,1.0
191,45,145,24,88,1.0
192,45,3,88,120,0.8
192,45,74,88,120,0.0
192,45,145,88,120,0.0
192,45,555,88,120,0.2
193,45,74,88,88,1.0
194,2,3,88,88,0.6
194,2,74,88,88,0.0
194,2,145,88,88,0.0
194,2,555,88,88,0.4000000000000001
195,31,145,120,24,1.0
196,2,555,75,88,1.0
197,31,555,24,120,1.0
198,31,3,88,75,1.0
199,31,555,24,24,1.0
200,2,555,120,88,1.0
201,45,3,120,120,1.0
202,2,145,120,120,1.0
203,2,145,75,88,1.0
204,31,74,88,24,1.0
205,31,74,75,24,0.0
205,31,74,75,75,0.75
205,31,74,75,88,0.0
205,31,74,75,120,0.25000000000000006
206,2,74,75,88,1.0
207,2,145,88,75,1.0
208,45,555,88,75,1.0
209,31,145,24,24,1.0
210,2,3,24,120,1.0
211,45,145,88,120,1.0
212,2,145,75,75,1.0
213,31,3,24,24,1.0
214,31,3,24,75,0.4000000000000001
214,31,74,24,75,0.0
214,31,145,24,75,0.0
214,31,555,24,75,0.6
215,2,74,24,88,1.0
216,45,3,88,120,1.0
217,2,555,88,120,1.0
218,31,145,75,24,1.0
219,2,3,88,75,1.0
220,45,3,75,120,1.0
221,45,3,120,75,1.0
222,2,74,88,120,1.0
223,31,74,120,24,1.0
224,2,145,75,75,1.0
225,2,74,75,88,1.0
226,2,3,120,88,1.0
227,31,3,75,24,0.0
227,31,3,75,75,0.30000000000000004
227,31,3,75,88,0.0
227,31,3,75,120,0.10000000000000005
227,31,74,75,24,0.0
227,31,74,75,75,0.0
227,31,74,75,88,0.0
227,31,74,75,120,0.0
227,31,145,75,24,0.0
227,31,145,75,75,0.0
227,31,145,75,88,0.0
227,31,145,75,120,0.0
227,31,555,75,24,0.0
227,31,555,75,75,0.44999999999999996
227,31,555,75,88,0.0
227,31,555,75,120,0.15000000000000002
228,2,145,75,120,1.0
229,2,74,120,120,1.0
230,2,3,120,120,1.0
231,2,3,88,120,1.0
232,31,555,24,24,1.0
233,2,3,88,120,1.0
234,45,555,75,24,0.0
234,45,555,75,75,0.5
234,45,555,75,88,0.0
234,45,555,75,120,0.5
235,45,145,75,24,1.0
236,45,3,88,120,1.0
237,45,145,24,88,1.0
238,2,145,88,75,1.0
239,31,555,24,24,1.0
240,31,74,75,88,1.0
241,45,3,88,24,1.0
242,2,145,120,24,1.0
243,45,145,24,88,1.0
244,45,3,24,88,0.8
244,45,74,24,88,0.0
244,45,145,24,88,0.0
244,45,555,24,88,0.2
245,31,3,24,120,0.4000000000000001
245,31,74,24,120,0.0
245,31,145,24,120,0.0
245,31,555,24,120,0.6
246,31,145,75,120,1.0
247,45,145,75,75,1.0
248,2,145,75,88,1.0
249,31,145,24,75,1.0
250,31,3,24,88,1.0
251,2,3,75,24,0.0
251,2,3,75,75,0.3333333333333333
251,2,3,75,88,0.0
251,2,3,75,120,0.6666666666666666
252,45,3,75,24,0.0
252,45,3,75,75,0.5
252,45,3,75,88,0.0
252,45,3,75,120,0.5
253,31,555,24,75,1.0
254,2,145,120,75,1.0
255,45,145,120,75,1.0
256,31,555,75,120,1.0
257,31,3,24,24,0.4000000000000001
257,31,74,24,24,0.0
257,31,145,24,24,0.0
257,31,555,24,24,0.6
258,31,555,24,24,1.0
259,31,145,24,120,1.0
260,2,145,88,24,1.0
261,2,145,88,120,1.0
262,2,3,75,120,1.0
263,2,555,24,120,1.0
264,31,145,120,24,1.0
265,2,74,120,88,1.0
266,45,555,120,75,1.0
267,2,555,88,75,1.0
268,45,145,24,24,1.0
269,45,3,24,120,0.0
269,45,3,75,120,0.5
269,45,3,88,120,0.0
269,45,3,120,120,0.5
270,31,145,75,24,0.0
270,31,145,75,75,0.75
270,31,145,75,88,0.0
270,31,145,75,120,0.25000000000000006
271,2,145,120,88,1.0
272,2,145,120,88,1.0
273,31,145,75,75,1.0
274,31,74,75,24,1.0
275,31,74,75,75,1.0
276,2,3,120,88,0.6
276,2,74,120,88,0.0
276,2,145,120,88,0.0
276,2,555,120,88,0.4000000000000001
277,2,3,75,120,1.0
278,45,3,120,88,1.0
279,31,555,88,24,1.0
280,31,555,88,75,1.0
281,31,145,88,24,1.0
282,2,145,120,120,1.0
283,31,555,24,75,0.0
283,31,555,75,75,0.75
283,31,555,88,75,0.0
283,31,555,120,75,0.25000000000000006
284,2,74,88,88,1.0
285,31,145,75,88,1.0
286,31,3,88,24,1.0
287,2,555,88,24,1.0
288,31,145,24,24,1.0
289,31,3,120,24,0.0
289,31,3,120,75,0.30000000000000004
289,31,3,120,88,0.0
289,31,3,120,120,0.10000000000000005
289,31,74,120,24,0.0
289,31,74,120,75,0.0
289,31,74,120,88,0.0
289,31,74,120,120,0.0
289,31,145,120,24,0.0
289,31,145,120,75,0.0
289,31,145,120,88,0.0
289,31,145,120,120,0.0
289,31,555,120,24,0.0
289,31,555,120,75,0.44999999999999996
289,31,555,120,88,0.0
289,31,555,120,120,0.15000000000000002
290,31,74,24,24,1.0
291,31,74,120,24,1.0
292,2,555,88,88,1.0
293,2,145,75,88,1.0
294,2,3,120,88,1.0
295,31,3,75,75,1.0
296,31,74,75,88,1.0
297,45,145,24,24,0.0
297,45,145,24,75,0.5
297,45,145,24,88,0.0
297,45,145,24,120,0.5
298,2,3,88,75,1.0
299,2,145,120,120,1.0
300,2,145,75,120,1.0
301,31,145,24,24,0.0
301,31,145,24,75,0.75
301,31,145,24,88,0.0
301,31,145,24,120,0.25000000000000006
302,45,555,88,88,1.0
303,2,145,120,24,1.0
304,31,74,120,24,1.0
305,31,74,120,24,1.0
306,2,3,88,120,0.6
306,2,74,88,120,0.0
306,2,145,88,120,0.0
306,2,555,88,120,0.4000000000000001
307,2,74,24,75,0.0
307,2,74,75,75,0.3333333333333333
307,2,74,88,75,0.0
307,2,74,120,75,0.6666666666666666
308,31,555,120,24,1.0
309,31,3,24,24,1.0
310,2,145,88,24,1.0
311,31,74,120,24,0.0
311,31,74,120,75,0.75
311,31,74,120,88,0.0
311,31,74,120,120,0.25000000000000006
312,45,555,88,75,1.0
313,45,145,75,24,1.0
314,2,74,88,120,1.0
315,45,145,24,24,0.0
315,45,145,24,75,0.5
315,45,145,24,88,0.0
315,45,145,24,120,0.5
316,31,3,75,88,0.4000000000000001
316,31,74,75,88,0.0
316,31,145,75,88,0.0
316,31,555,75,88,0.6
317,31,74,75,24,1.0
318,2,145,75,88,1.0
319,2,145,75,120,1.0
320,2,74,75,24,1.0
321,31,74,75,88,1.0
322,45,3,75,75,1.0
323,2,3,24,24,1.0
324,31,74,88,75,1.0
325,45,145,24,88,1.0
326,2,74,120,75,1.0
327,2,145,120,120,1.0
328,31,145,24,75,0.0
328,31,145,75,75,0.75
328,31,145,88,75,0.0
328,31,145,120,75,0.25000000000000006
329,31,555,24,24,1.0
330,31,555,24,88,1.0
331,31,3,88,24,0.4000000000000001
331,31,74,88,24,0.0
331,31,145,88,24,0.0
331,31,555,88,24,0.6
332,31,555,88,75,1.0
333,31,555,24,88,1.0
334,31,74,88,24,1.0
335,45,145,120,24,1.0
336,31,145,24,24,0.0
336,31,145,24,75,0.75
336,31,145,24,88,0.0
336,31,145,24,120,0.25000000000000006
337,2,555,120,120,1.0
338,2,3,120,24,0.6
338,2,74,120,24,0.0
338,2,145,120,24,0.0
338,2,555,120,24,0.4000000000000001
339,31,74,75,75,1.0
340,2,3,120,75,1.0
341,2,555,75,24,1.0
342,31,555,24,24,1.0
343,2,3,88,88,1.0
344,2,74,120,75,1.0
345,45,74,75,88,1.0
346,31,555,24,24,1.0
347,45,3,75,24,1.0
348,31,145,24,75,1.0
349,31,555,24,88,0.0
349,31,555,75,88,0.75
349,31,555,88,88,0.0
349,31,555,120,88,0.25000000000000006
350,45,3,120,24,1.0
351,2,3,120,120,1.0
352,2,145,75,24,0.0
352,2,145,75,75,0.3333333333333333
352,2,145,75,88,0.0
352,2,145,75,120,0.6666666666666666
353,2,74,88,24,0.0
353,2,74,88,75,0.3333333333333333
353,2,74,88,88,0.0
353,2,74,88,120,0.6666666666666666
354,31,74,88,120,1.0
355,2,145,88,75,1.0
356,45,3,88,88,1.0
357,45,3,88,120,1.0
358,45,74,120,120,1.0
359,31,74,24,75,1.0
360,31,3,88,75,1.0
361,45,145,24,24,1.0
362,31,145,24,75,0.0
362,31,145,75,75,0.75
362,31,145,88,75,0.0
362,31,145,120,75,0.25000000000000006
363,2,555,24,88,1.0
364,45,145,88,88,1.0
365,31,74,75,120,1.0
366,45,145,75,75,1.0
367,45,3,75,88,1.0
368,45,145,24,88,1.0
369,45,145,24,88,1.0
370,31,74,75,24,1.0
371,2,145,88,24,1.0
372,31,555,24,75,1.0
373,31,3,24,24,1.0
374,31,145,75,75,1.0
375,2,145,120,120,1.0
376,2,555,88,120,1.0
377,2,3,88,120,1.0
378,2,145,75,88,1.0
379,2,555,120,120,1.0
380,45,3,120,88,1.0
381,2,3,75,120,1.0
382,31,74,24,24,1.0
383,31,74,24,88,1.0
384,31,74,75,75,1.0
385,2,74,75,120,1.0
386,2,555,88,24,1.0
387,31,3,75,24,1.0
388,31,3,24,24,1.0
389,31,74,24,24,1.0
390,31,145,24,75,1.0
391,31,145,75,24,1.0
392,2,74,75,120,1.0
393,2,74,88,75,1.0
394,2,3,75,120,1.0
395,2,555,88,120,1.0
396,45,3,24,24,0.0
396,45,3,75,24,0.5
396,45,3,88,24,0.0
396,45,3,120,24,0.5
397,31,555,24,75,1.0
398,45,3,88,24,1.0
399,45,3,88,24,1.0
400,31,145,88,120,1.0
401,31,74,75,24,1.0
402,31,3,88,88,1.0
403,31,3,24,24,1.0
404,2,3,75,120,1.0
405,2,3,120,24,0.0
405,2,3,120,75,0.3333333333333333
405,2,3,120,88,0.0
405,2,3,120,120,0.6666666666666666
406,31,145,75,75,1.0
407,2,145,120,120,1.0
408,45,145,24,88,1.0
409,31,74,24,24,1.0
410,31,74,88,24,1.0
411,2,555,24,75,1.0
412,2,145,120,120,1.0
413,31,555,75,24,1.0
414,2,3,75,88,1.0
415,31,3,24,24,1.0
416,2,145,24,120,0.0
416,2,145,75,120,0.3333333333333333
416,2,145,88,120,0.0
416,2,145,120,120,0.6666666666666666
417,2,145,88,120,1.0
418,2,145,120,75,1.0
419,31,3,75,24,1.0
420,2,555,88,24,1.0
421,31,3,120,75,1.0
422,31,3,75,24,1.0
423,31,145,24,24,1.0
424,2,145,88,88,1.0
425,31,555,88,24,1.0
426,2,555,88,75,1.0
427,31,555,75,75,1.0
428,31,74,75,120,1.0
429,2,145,120,88,1.0
430,31,74,75,75,1.0
431,2,74,24,120,1.0
432,31,3,88,24,1.0
433,2,74,120,120,1.0
434,31,74,120,24,1.0
435,2,555,75,88,1.0
436,2,74,75,88,1.0
437,2,74,75,120,1.0
438,45,555,88,75,1.0
439,31,555,24,75,1.0
440,2,3,88,88,1.0
441,45,145,75,75,1.0
442,45,555,88,24,1.0
443,2,3,24,75,0.6
443,2,74,24,75,0.0
443,2,145,24,75,0.0
443,2,555,24,75,0.4000000000000001
444,45,3,24,24,0.0
444,45,3,24,75,0.5
444,45,3,24,88,0.0
444,45,3,24,120,0.5
445,31,3,88,24,1.0
446,2,3,75,88,1.0
447,2,74,88,88,1.0
448,31,74,75,24,1.0
449,45,3,75,88,1.0
450,2,74,75,120,1.0
451,2,145,88,88,1.0
452,31,145,24,24,1.0
453,2,3,24,120,1.0
454,2,74,120,120,1.0
455,2,3,75,24,1.0
456,31,74,88,75,1.0
457,2,145,88,88,1.0
458,45,3,88,120,1.0
459,31,555,88,75,1.0
460,45,3,88,75,1.0
461,31,74,75,75,1.0
462,31,555,88,88,1.0
463,2,145,24,120,0.0
463,2,145,75,120,0.3333333333333333
463,2,145,88,120,0.0
463,2,145,120,120,0.6666666666666666
464,45,3,75,75,1.0
465,2,3,120,88,0.6
465,2,74,120,88,0.0
465,2,145,120,88,0.0
465,2,555,120,88,0.4000000000000001
466,31,555,24,75,1.0
467,2,3,120,75,0.6
467,2,74,120,75,0.0
467,2,145,120,75,0.0
467,2,555,120,75,0.4000000000000001
468,31,555,75,75,1.0
469,31,74,24,88,1.0
470,2,555,88,120,1.0
471,31,145,75,24,1.0
472,2,3,75,88,1.0
473,45,74,24,88,1.0
474,31,74,24,75,1.0
475,31,74,24,24,1.0
476,2,145,120,24,1.0
477,31,555,24,88,1.0
478,31,3,24,120,1.0
479,31,3,75,24,1.0
480,2,3,75,120,1.0
481,2,3,75,75,1.0
482,31,555,75,24,1.0
483,45,145,24,88,1.0
484,2,555,120,88,1.0
485,2,145,24,24,0.0
485,2,145,75,24,0.3333333333333333
485,2,145,88,24,0.0
485,2,145,120,24,0.6666666666666666
486,31,74,75,75,1.0
487,2,74,24,88,1.0
488,31,74,120,24,1.0
489,31,145,88,75,1.0
490,31,555,24,88,1.0
491,2,74,120,24,0.0
491,2,74,120,75,0.3333333333333333
491,2,74,120,88,0.0
491,2,74,120,120,0.6666666666666666
492,45,145,75,88,1.0
493,31,555,24,24,1.0
494,45,3,88,120,1.0
495,31,74,120,88,1.0
496,2,74,88,120,1.0
497,2,3,24,88,1.0
498,31,145,88,24,1.0
499,31,74,75,88,1.0
500,45,3,120,88,1.0
501,2,3,88,120,0.6
501,2,74,88,120,0.0
501,2,145,88,120,0.0
501,2,555,88,120,0.4000000000000001
502,45,3,88,88,1.0
503,2,555,120,120,1.0
504,2,555,75,120,1.0
505,45,3,88,24,0.8
505,45,74,88,24,0.0
505,45,145,88,24,0.0
505,45,555,88,24,0.2
506,31,555,120,24,1.0
507,2,74,120,24,1.0
508,45,74,120,88,1.0
509,31,555,24,24,0.0
509,31,555,75,24,0.75
509,31,555,88,24,0.0
509,31,555,120,24,0.25000000000000006
510,2,74,88,88,1.0
511,31,3,24,24,0.4000000000000001
511,31,74,24,24,0.0
511,31,145,24,24,0.0
511,31,555,24,24,0.6
512,31,555,24,24,1.0
513,31,3,24,24,1.0
514,31,3,24,75,1.0
515,2,3,75,120,0.6
515,2,74,75,120,0.0
515,2,145,75,120,0.0
515,2,555,75,120,0.4000000000000001
516,31,145,24,24,1.0
517,31,74,88,88,1.0
518,2,74,120,75,1.0
519,2,555,120,120,1.0
520,2,74,75,75,1.0
521,2,74,75,75,1.0
522,45,145,24,120,1.0
523,2,74,120,75,1.0
524,31,74,75,75,1.0
525,2,555,24,24,0.0
525,2,555,24,75,0.3333333333333333
525,2,555,24,88,0.0
525,2,555,24,120,0.6666666666666666
526,31,74,24,88,1.0
527,2,3,75,120,1.0
528,2,3,88,75,1.0
529,2,555,120,120,1.0
530,45,3,88,120,1.0
531,31,145,120,75,1.0
532,2,74,75,88,1.0
533,2,3,88,88,1.0
534,45,145,88,88,1.0
535,31,74,24,24,1.0
536,31,555,75,88,1.0
537,31,74,24,24,1.0
538,45,555,88,75,1.0
539,31,74,75,75,1.0
540,2,145,88,88,1.0
541,31,3,88,120,0.4000000000000001
541,31,74,88,120,0.0
541,31,145,88,120,0.0
541,31,555,88,120,0.6
542,31,74,24,75,1.0
543,31,145,75,24,0.0
543,31,145,75,75,0.75
543,31,145,75,88,0.0
543,31,145,75,120,0.25000000000000006
544,45,555,24,24,1.0
545,31,74,24,120,1.0
546,31,74,24,75,1.0
547,45,3,88,88,1.0
548,31,555,24,88,1.0
549,2,74,75,88,1.0
550,31,74,24,24,0.0
550,31,74,75,24,0.75
550,31,74,88,24,0.0
550,31,74,120,24,0.25000000000000006
551,45,145,75,88,1.0
552,2,145,120,88,1.0
553,45,145,88,75,1.0
554,31,145,24,24,1.0
555,31,3,75,88,1.0
556,2,555,120,75,1.0
557,31,74,75,75,1.0
558,45,145,75,88,1.0
559,45,145,24,88,1.0
560,31,555,75,24,1.0
561,31,3,88,88,1.0
562,31,3,88,75,0.4000000000000001
562,31,74,88,75,0.0
562,31,145,88,75,0.0
562,31,555,88,75,0.6
563,31,74,75,75,1.0
564,31,74,75,24,1.0
565,31,74,24,75,1.0
566,2,74,24,120,1.0
567,2,145,120,88,1.0
568,45,145,75,88,1.0
569,45,145,88,24,1.0
570,31,74,75,24,1.0
571,31,555,24,75,1.0
572,2,145,120,24,1.0
573,2,74,120,120,1.0
574,2,145,88,75,1.0
575,31,3,24,120,0.4000000000000001
575,31,74,24,120,0.0
575,31,145,24,120,0.0
575,31,555,24,120,0.6
576,45,3,88,75,1.0
577,45,555,24,24,1.0
578,31,555,24,120,1.0
579,2,555,120,24,0.0
579,2,555,120,75,0.3333333333333333
579,2,555,120,88,0.0
579,2,555,120,120,0.6666666666666666
580,2,555,75,75,1.0
581,2,3,88,120,1.0
582,45,145,75,24,1.0
583,2,145,120,88,1.0
584,2,3,88,88,1.0
585,31,145,24,24,1.0
586,2,3,88,120,1.0
587,2,145,75,75,1.0
588,2,74,24,120,0.0
588,2,74,75,120,0.3333333333333333
588,2,74,88,120,0.0
588,2,74,120,120,0.6666666666666666
589,31,3,120,24,1.0
590,2,74,120,88,1.0
591,31,74,24,24,1.0
592,31,555,75,24,0.0
592,31,555,75,75,0.75
592,31,555,75,88,0.0
592,31,555,75,120,0.25000000000000006
593,45,145,75,24,0.0
593,45,145,75,75,0.5
593,45,145,75,88,0.0
593,45,145,75,120,0.5
594,45,555,75,120,1.0
595,2,3,24,88,1.0
596,2,145,120,75,1.0
597,2,555,88,120,1.0
598,45,145,24,88,1.0
599,2,555,75,120,1.0
600,2,145,88,88,1.0
601,2,3,88,75,1.0
602,2,3,75,120,0.6
602,2,74,75,120,0.0
602,2,145,75,120,0.0
602,2,555,75,120,0.4000000000000001
603,31,3,75,75,0.4000000000000001
603,31,74,75,75,0.0
603,31,145,75,75,0.0
603,31,555,75,75,0.6
604,45,145,120,24,1.0
605,31,145,75,120,1.0
606,2,145,88,88,1.0
607,2,74,88,24,0.0
607,2,74,88,75,0.3333333333333333
607,2,74,88,88,0.0
607,2,74,88,120,0.6666666666666666
608,2,145,88,75,1.0
609,31,3,88,24,0.0
609,31,3,88,75,0.75
609,31,3,88,88,0.0
609,31,3,88,120,0.25000000000000006
610,2,74,75,75,1.0
611,2,555,120,24,0.0
611,2,555,120,75,0.3333333333333333
611,2,555,120,88,0.0
611,2,555,120,120,0.6666666666666666
612,31,74,24,75,1.0
613,2,74,120,75,1.0
614,45,3,88,88,1.0
615,2,3,24,120,0.0
615,2,74,24,120,0.0
615,2,145,24,120,0.0
615,2,555,24,120,0.0
615,2,3,75,120,0.19999999999999996
615,2,74,75,120,0.0
615,2,145,75,120,0.0
615,2,555,75,120,0.13333333333333336
615,2,3,88,120,0.0
615,2,74,88,120,0.0
615,2,145,88,120,0.0
615,2,555,88,120,0.0
615,2,3,120,120,0.3999999999999999
615,2,74,120,120,0.0
615,2,145,120,120,0.0
615,2,555,120,120,0.2666666666666667
616,31,74,75,24,1.0
617,45,555,24,88,1.0
618,31,74,88,24,1.0
619,31,555,120,24,1.0
620,2,145,75,88,1.0
621,31,74,24,75,1.0
622,31,74,24,75,1.0
623,2,145,75,75,1.0
624,2,74,24,120,0.0
624,2,74,75,120,0.3333333333333333
624,2,74,88,120,0.0
624,2,74,120,120,0.6666666666666666
625,31,555,24,24,1.0
626,31,74,75,75,1.0
627,2,3,120,88,1.0
628,2,145,120,24,1.0
629,2,145,75,24,1.0
630,31,74,120,75,1.0
631,2,555,75,75,1.0
632,31,555,75,24,1.0
633,31,555,24,24,0.0
633,31,555,75,24,0.75
633,31,555,88,24,0.0
633,31,555,120,24,0.25000000000000006
634,2,74,88,75,1.0
635,31,555,24,24,1.0
636,31,555,24,120,1.0
637,45,145,75,75,1.0
638,2,145,120,120,1.0
639,31,3,24,24,1.0
640,2,145,120,120,1.0
641,31,555,24,24,1.0
642,2,145,120,120,1.0
643,31,74,88,75,1.0
644,45,3,88,120,1.0
645,2,3,120,88,1.0
646,31,3,24,24,1.0
647,31,3,120,88,1.0
648,2,74,120,120,1.0
649,2,74,24,24,0.0
649,2,74,24,75,0.3333333333333333
649,2,74,24,88,0.0
649,2,74,24,120,0.6666666666666666
650,31,3,24,88,0.4000000000000001
650,31,74,24,88,0.0
650,31,145,24,88,0.0
650,31,555,24,88,0.6
651,2,145,88,120,1.0
652,2,74,24,120,1.0
653,2,74,120,75,1.0
