block_id,A,B,C,D,probability
239,2,555,75,10,1.0
240,45,3,120,10,0.0
240,45,3,120,50,0.4000000000000001
240,45,3,120,88,0.0
240,45,3,120,150,0.6
241,2,3,24,10,1.0
242,31,145,120,88,1.0
243,31,3,120,88,1.0
244,31,3,88,88,0.4
244,31,74,88,88,0.0
244,31,145,88,88,0.0
244,31,555,88,88,0.6
245,31,74,120,10,1.0
246,45,145,24,150,0.3333333333333333
246,45,145,75,150,0.08333333333333333
246,45,145,88,150,0.3333333333333333
246,45,145,120,150,0.24999999999999994
247,2,555,120,88,1.0
248,31,555,24,150,1.0
249,31,555,120,50,1.0
250,45,3,120,150,1.0
251,2,145,120,88,1.0
252,2,555,24,50,1.0
253,2,145,88,50,1.0
254,2,145,120,88,1.0
255,2,3,120,88,1.0
256,31,74,24,10,1.0
257,31,145,88,88,1.0
258,31,145,75,88,1.0
259,2,3,88,150,1.0
260,2,74,120,88,1.0
261,31,555,120,150,1.0
262,31,145,24,88,1.0
263,31,555,88,10,1.0
264,2,3,88,88,1.0
265,31,74,88,10,0.0
265,31,74,88,50,0.5
265,31,74,88,88,0.0
265,31,74,88,150,0.5
266,2,3,24,50,1.0
267,45,145,75,50,1.0
268,31,3,120,10,1.0
269,2,3,75,50,1.0
270,45,145,24,150,1.0
271,2,3,75,10,1.0
272,45,74,75,50,1.0
273,2,555,24,10,1.0
274,31,555,88,88,1.0
275,31,555,75,50,1.0
276,45,145,120,50,1.0
277,31,555,88,150,1.0
278,31,145,120,10,0.0
278,31,145,120,50,0.4000000000000001
278,31,145,120,88,0.0
278,31,145,120,150,0.6
279,31,555,75,10,1.0
280,2,3,75,10,1.0
281,31,555,120,50,1.0
282,45,74,24,150,0.6153846153846155
282,45,74,75,150,0.11538461538461538
282,45,74,88,150,0.15384615384615388
282,45,74,120,150,0.11538461538461538
283,2,74,120,50,1.0
284,2,3,88,150,1.0
285,31,145,75,10,1.0
286,2,555,75,10,1.0
287,31,74,24,150,1.0
288,2,74,75,88,1.0
289,2,3,75,10,0.5999999999999999
289,2,74,75,10,0.0
289,2,145,75,10,0.0
289,2,555,75,10,0.4
290,31,145,120,50,1.0
291,45,555,120,10,1.0
292,2,3,88,88,1.0
293,31,145,75,50,1.0
294,31,145,75,10,1.0
295,2,3,24,88,1.0
296,2,145,75,50,1.0
297,2,3,120,150,0.6666666666666666
297,2,74,120,150,0.0
297,2,145,120,150,0.0
297,2,555,120,150,0.3333333333333333
298,45,145,75,50,1.0
299,31,555,88,88,1.0
300,2,3,75,10,1.0
301,2,3,88,50,1.0
302,2,145,24,10,0.0
302,2,145,24,50,0.3333333333333333
302,2,145,24,88,0.0
302,2,145,24,150,0.6666666666666666
303,31,3,88,50,0.4
303,31,74,88,50,0.0
303,31,145,88,50,0.0
303,31,555,88,50,0.6
304,2,145,24,88,1.0
305,45,3,120,88,1.0
306,2,555,120,88,1.0
307,2,555,75,88,1.0
308,2,145,88,50,1.0
309,2,3,120,88,1.0
310,31,3,75,50,1.0
311,31,145,24,150,1.0
312,45,145,120,88,1.0
313,31,555,24,10,0.0
313,31,555,24,50,0.3333333333333333
313,31,555,24,88,0.0
313,31,555,24,150,0.6666666666666666
314,45,3,75,10,1.0
315,31,145,75,10,1.0
316,2,74,88,50,1.0
317,2,145,120,10,1.0
318,45,145,24,88,1.0
319,31,74,75,10,1.0
320,45,74,24,150,1.0
321,2,3,24,150,1.0
322,31,145,75,10,1.0
323,31,3,75,50,1.0
324,45,74,75,88,1.0
325,2,3,88,50,1.0
326,2,555,88,150,1.0
327,2,555,120,150,1.0
328,31,555,120,88,1.0
329,2,3,120,150,1.0
330,2,555,88,150,1.0
331,45,74,24,88,1.0
332,45,145,120,50,1.0
333,31,3,75,10,1.0
334,31,3,120,88,1.0
335,45,3,120,88,1.0
336,2,145,24,50,0.18181818181818182
336,2,145,75,50,0.2727272727272727
336,2,145,88,50,0.36363636363636365
336,2,145,120,50,0.18181818181818182
337,31,74,75,88,1.0
338,2,3,120,50,1.0
339,45,3,120,50,1.0
340,2,3,24,150,1.0
341,31,74,24,50,1.0
342,2,3,75,10,1.0
343,2,3,75,10,1.0
344,2,145,24,88,1.0
345,45,145,88,88,1.0
346,2,555,75,10,1.0
347,2,145,24,88,1.0
348,2,145,88,88,1.0
349,45,3,24,150,1.0
350,31,555,120,88,1.0
351,2,145,88,10,1.0
352,31,555,88,88,1.0
353,31,74,24,150,1.0
354,2,145,24,10,1.0
355,2,3,88,150,0.6
355,2,74,88,150,0.0
355,2,145,88,150,0.0
355,2,555,88,150,0.4000000000000001
356,31,3,88,150,0.4000000000000001
356,31,74,88,150,0.0
356,31,145,88,150,0.0
356,31,555,88,150,0.6
357,2,3,120,150,1.0
358,31,145,88,88,1.0
359,31,3,120,150,1.0
360,31,74,24,50,1.0
361,31,74,120,150,1.0
362,31,74,75,10,1.0
363,2,145,24,150,0.3333333333333333
363,2,145,75,150,0.08333333333333333
363,2,145,88,150,0.3333333333333333
363,2,145,120,150,0.24999999999999994
364,31,555,24,150,1.0
365,2,145,88,88,1.0
366,31,74,88,150,1.0
367,2,145,120,88,1.0
368,2,555,88,88,1.0
369,45,3,88,150,1.0
370,2,3,88,150,1.0
371,45,3,24,150,1.0
372,2,555,88,50,1.0
373,2,145,88,150,1.0
374,31,74,24,150,1.0
375,2,555,120,50,1.0
376,31,555,75,10,1.0
377,31,555,75,10,1.0
378,31,555,75,10,1.0
379,31,3,24,50,1.0
380,45,145,24,88,1.0
381,2,3,24,150,0.1666666666666667
381,2,3,75,150,0.08333333333333336
381,2,3,88,150,0.25
381,2,3,120,150,0.5
382,45,145,88,10,1.0
383,31,555,75,10,1.0
384,31,74,88,10,1.0
385,45,3,75,10,1.0
386,2,145,24,50,1.0
387,2,74,120,50,1.0
388,45,3,120,88,1.0
389,2,145,88,10,1.0
390,31,3,24,88,1.0
391,31,3,120,88,1.0
392,2,145,75,50,1.0
393,2,555,120,88,1.0
394,45,74,75,50,1.0
395,45,145,24,88,1.0
396,31,555,88,10,0.0
396,31,555,88,50,0.5
396,31,555,88,88,0.0
396,31,555,88,150,0.5
397,2,3,120,50,1.0
398,45,145,88,88,1.0
399,45,145,120,88,1.0
400,31,145,120,150,1.0
401,31,555,120,88,1.0
402,31,74,24,10,0.0
402,31,74,24,50,0.3333333333333333
402,31,74,24,88,0.0
402,31,74,24,150,0.6666666666666666
403,2,555,120,88,1.0
404,31,3,88,150,1.0
405,45,145,75,150,1.0
406,31,74,75,10,1.0
407,45,145,24,50,1.0
408,2,74,24,150,1.0
409,31,3,120,150,1.0
410,2,74,24,50,0.34782608695652173
410,2,74,75,50,0.39130434782608686
410,2,74,88,50,0.17391304347826086
410,2,74,120,50,0.08695652173913043
411,31,74,24,50,1.0
412,31,555,75,50,1.0
413,31,555,75,10,1.0
414,45,3,88,88,1.0
415,2,145,75,88,1.0
416,31,555,75,88,1.0
417,2,145,88,10,0.0
417,2,145,88,50,0.5
417,2,145,88,88,0.0
417,2,145,88,150,0.5
418,45,3,75,50,1.0
419,2,555,88,88,1.0
420,2,3,88,50,1.0
421,45,3,88,88,1.0
422,45,145,75,150,1.0
423,2,145,75,50,1.0
424,2,145,24,88,1.0
425,2,3,75,88,1.0
426,2,555,88,88,1.0
427,45,3,88,150,1.0
428,2,3,75,50,0.5999999999999999
428,2,74,75,50,0.0
428,2,145,75,50,0.0
428,2,555,75,50,0.4
429,2,145,24,50,1.0
430,45,3,120,88,1.0
431,2,74,24,88,1.0
432,2,74,24,88,1.0
433,31,555,88,150,1.0
434,45,145,120,50,1.0
435,31,555,75,150,1.0
436,45,145,88,88,1.0
437,2,555,88,50,1.0
438,31,555,88,88,1.0
439,2,145,24,88,1.0
440,45,3,75,88,1.0
441,45,3,75,10,1.0
442,2,74,24,150,1.0
443,31,555,120,10,1.0
444,31,555,88,150,1.0
445,31,74,24,88,1.0
446,31,74,88,88,1.0
447,2,145,88,88,1.0
448,2,3,120,88,1.0
449,31,555,120,88,1.0
450,31,74,24,150,1.0
451,45,145,120,88,1.0
452,2,74,75,10,1.0
453,31,555,24,10,0.0
453,31,555,24,50,0.3333333333333333
453,31,555,24,88,0.0
453,31,555,24,150,0.6666666666666666
454,2,145,75,88,1.0
455,2,555,24,10,1.0
456,31,145,120,88,1.0
457,2,145,24,150,1.0
458,45,555,88,150,1.0
459,31,555,24,150,1.0
460,31,74,24,50,1.0
461,2,3,120,88,0.6666666666666667
461,2,74,120,88,0.0
461,2,145,120,88,0.0
461,2,555,120,88,0.3333333333333333
462,31,555,75,10,0.0
462,31,555,75,50,0.75
462,31,555,75,88,0.0
462,31,555,75,150,0.25000000000000006
463,31,555,24,150,1.0
464,2,74,24,88,1.0
465,2,145,75,10,1.0
466,2,145,120,150,1.0
467,2,145,24,150,1.0
468,45,145,24,88,1.0
469,31,145,75,150,1.0
470,31,74,24,10,0.0
470,31,74,24,50,0.3333333333333333
470,31,74,24,88,0.0
470,31,74,24,150,0.6666666666666666
471,45,3,75,10,1.0
472,45,145,24,10,0.0
472,45,145,24,50,0.3333333333333333
472,45,145,24,88,0.0
472,45,145,24,150,0.6666666666666666
473,31,145,75,10,1.0
474,2,3,75,150,1.0
475,31,145,88,150,1.0
476,2,555,24,10,1.0
477,2,555,24,88,1.0
478,2,145,75,50,1.0
479,31,74,24,88,1.0
480,2,3,88,88,1.0
481,31,555,120,150,1.0
482,31,145,88,88,1.0
483,2,74,24,88,1.0
484,2,555,120,88,1.0
485,2,3,120,150,0.6666666666666666
485,2,74,120,150,0.0
485,2,145,120,150,0.0
485,2,555,120,150,0.33333333333333337
486,31,3,88,88,0.4
486,31,74,88,88,0.0
486,31,145,88,88,0.0
486,31,555,88,88,0.6
487,2,145,75,10,1.0
488,31,145,120,150,1.0
489,2,74,24,88,1.0
490,45,145,88,10,1.0
491,31,145,120,50,1.0
492,31,74,75,50,1.0
493,31,555,88,50,1.0
494,31,145,120,50,1.0
495,31,74,24,10,1.0
496,2,145,75,10,0.0
496,2,145,75,50,0.75
496,2,145,75,88,0.0
496,2,145,75,150,0.25000000000000006
497,31,74,75,88,1.0
498,2,74,24,150,1.0
499,31,555,88,50,1.0
500,45,3,120,88,0.8421052631578948
500,45,74,120,88,0.0
500,45,145,120,88,0.0
500,45,555,120,88,0.15789473684210525
501,45,145,24,88,1.0
502,31,3,88,50,1.0
503,2,3,120,150,1.0
504,2,3,120,50,1.0
505,31,145,88,10,1.0
506,2,145,120,50,1.0
507,31,74,75,88,1.0
508,2,3,120,88,1.0
509,45,145,120,88,1.0
510,31,145,24,150,1.0
511,31,145,88,88,1.0
512,45,145,88,10,1.0
513,45,3,75,88,1.0
514,31,555,120,50,1.0
515,2,3,120,50,0.6666666666666667
515,2,74,120,50,0.0
515,2,145,120,50,0.0
515,2,555,120,50,0.3333333333333333
516,2,3,75,50,1.0
517,2,3,88,150,1.0
518,2,74,24,150,1.0
519,31,145,88,50,1.0
520,45,3,120,50,1.0
521,31,74,24,150,0.6153846153846155
521,31,74,75,150,0.11538461538461538
521,31,74,88,150,0.15384615384615388
521,31,74,120,150,0.11538461538461538
522,31,3,75,10,1.0
523,2,74,24,88,1.0
524,31,555,24,10,1.0
525,2,3,120,88,1.0
526,31,145,88,50,1.0
527,31,145,24,10,0.0
527,31,145,24,50,0.3333333333333333
527,31,145,24,88,0.0
527,31,145,24,150,0.6666666666666666
528,45,145,75,50,1.0
529,45,145,120,88,1.0
530,2,3,75,10,1.0
531,2,555,120,88,1.0
532,2,3,88,150,1.0
533,2,145,75,50,1.0
534,31,74,24,150,1.0
535,2,145,120,88,1.0
536,2,3,120,88,0.6666666666666666
536,2,74,120,88,0.0
536,2,145,120,88,0.0
536,2,555,120,88,0.3333333333333333
537,45,3,120,50,1.0
538,45,3,75,88,1.0
539,31,555,120,10,1.0
540,31,555,75,88,1.0
541,31,74,88,88,1.0
542,31,555,24,50,0.18181818181818185
542,31,555,75,50,0.2727272727272727
542,31,555,88,50,0.2727272727272727
542,31,555,120,50,0.2727272727272727
543,31,74,75,50,1.0
544,45,145,75,88,1.0
545,31,555,120,88,1.0
546,31,74,120,88,1.0
547,31,3,120,150,0.47058823529411775
547,31,74,120,150,0.0
547,31,145,120,150,0.0
547,31,555,120,150,0.5294117647058822
548,45,3,120,88,1.0
549,31,145,88,50,1.0
550,31,3,24,50,0.09090909090909091
550,31,3,75,50,0.2727272727272727
550,31,3,88,50,0.2727272727272727
550,31,3,120,50,0.36363636363636365
551,31,74,24,10,1.0
552,45,145,24,150,0.3333333333333333
552,45,145,75,150,0.08333333333333333
552,45,145,88,150,0.3333333333333333
552,45,145,120,150,0.24999999999999994
553,2,145,24,50,0.18181818181818182
553,2,145,75,50,0.2727272727272727
553,2,145,88,50,0.36363636363636365
553,2,145,120,50,0.18181818181818182
554,2,145,88,88,1.0
555,31,74,75,88,1.0
556,2,145,88,50,1.0
557,31,3,24,150,1.0
558,2,145,24,150,1.0
559,31,74,24,88,1.0
560,31,555,24,50,0.18181818181818185
560,31,555,75,50,0.2727272727272727
560,31,555,88,50,0.2727272727272727
560,31,555,120,50,0.2727272727272727
561,31,145,88,88,1.0
562,31,145,24,150,0.3333333333333333
562,31,145,75,150,0.08333333333333333
562,31,145,88,150,0.3333333333333333
562,31,145,120,150,0.24999999999999994
563,45,3,120,88,1.0
564,31,3,120,88,0.47058823529411775
564,31,74,120,88,0.0
564,31,145,120,88,0.0
564,31,555,120,88,0.5294117647058822
565,2,74,75,10,1.0
566,2,145,75,10,1.0
567,45,3,75,10,1.0
568,31,555,88,150,1.0
569,31,555,24,50,1.0
570,2,74,75,10,1.0
571,31,74,88,10,1.0
572,45,145,75,88,1.0
573,31,555,120,88,1.0
574,31,3,24,150,1.0
575,2,3,24,150,0.4285714285714285
575,2,74,24,150,0.0
575,2,145,24,150,0.0
575,2,555,24,150,0.5714285714285715
576,45,145,75,10,1.0
577,2,3,88,10,1.0
578,2,3,75,50,1.0
579,31,555,88,150,1.0
580,31,74,24,10,1.0
581,31,3,88,88,1.0
582,31,3,88,88,1.0
583,45,555,120,88,1.0
584,31,74,75,50,1.0
585,2,555,24,88,1.0
586,2,145,88,50,1.0
587,31,74,24,150,1.0
588,31,555,24,88,1.0
589,2,145,88,10,1.0
590,31,74,120,88,1.0
591,31,74,24,88,1.0
592,31,74,88,10,1.0
593,45,3,120,50,1.0
594,31,74,75,88,1.0
595,31,74,88,150,1.0
596,31,3,88,88,1.0
597,45,145,75,10,1.0
598,45,3,88,50,1.0
599,45,74,75,50,1.0
600,45,3,120,50,1.0
601,31,74,24,150,1.0
602,2,74,75,50,1.0
603,2,555,24,88,1.0
604,31,74,24,50,1.0
605,2,74,75,10,1.0
606,2,74,88,10,1.0
607,31,74,75,10,1.0
608,31,3,120,88,1.0
609,2,555,24,150,1.0
610,45,3,88,150,1.0
611,31,74,24,10,1.0
612,31,74,75,50,1.0
613,31,555,88,10,1.0
614,31,74,88,10,1.0
615,2,74,24,88,1.0
616,2,74,120,150,1.0
617,31,555,120,10,1.0
618,2,555,75,150,1.0
619,31,145,75,10,1.0
620,31,74,24,50,1.0
621,31,145,24,150,1.0
622,31,555,120,150,1.0
623,31,555,88,10,1.0
624,31,74,88,50,1.0
625,31,555,120,50,1.0
626,31,145,88,88,1.0
627,31,145,88,10,1.0
628,31,145,75,88,1.0
629,2,3,120,88,1.0
630,31,3,24,50,0.036363636363636376
630,31,74,24,50,0.0
630,31,145,24,50,0.0
630,31,555,24,50,0.10909090909090911
630,31,3,75,50,0.10909090909090913
630,31,74,75,50,0.0
630,31,145,75,50,0.0
630,31,555,75,50,0.16363636363636364
630,31,3,88,50,0.10909090909090913
630,31,74,88,50,0.0
630,31,145,88,50,0.0
630,31,555,88,50,0.16363636363636364
630,31,3,120,50,0.1454545454545455
630,31,74,120,50,0.0
630,31,145,120,50,0.0
630,31,555,120,50,0.16363636363636364
631,2,3,120,150,1.0
632,31,3,75,50,1.0
633,31,145,120,88,1.0
634,45,145,24,88,1.0
635,31,3,88,10,0.0
635,31,3,88,50,0.5
635,31,3,88,88,0.0
635,31,3,88,150,0.5
636,31,3,120,88,0.47058823529411775
636,31,74,120,88,0.0
636,31,145,120,88,0.0
636,31,555,120,88,0.5294117647058822
637,45,3,75,10,1.0
638,2,555,120,10,0.0
638,2,555,120,50,0.4000000000000001
638,2,555,120,88,0.0
638,2,555,120,150,0.6
639,45,145,75,10,1.0
640,2,74,24,50,1.0
641,2,74,24,150,1.0
642,45,145,75,50,1.0
643,45,3,120,50,1.0
644,45,145,24,50,1.0
645,31,3,75,88,1.0
646,31,3,24,88,1.0
647,2,555,88,88,1.0
648,2,555,120,10,0.0
648,2,555,120,50,0.4000000000000001
648,2,555,120,88,0.0
648,2,555,120,150,0.6
649,2,3,88,88,1.0
650,31,555,120,50,1.0
651,2,3,88,88,0.6
651,2,74,88,88,0.0
651,2,145,88,88,0.0
651,2,555,88,88,0.4000000000000001
652,45,74,75,10,1.0
653,31,145,24,150,1.0
654,45,145,88,50,1.0
655,2,3,75,50,1.0
656,31,74,75,50,1.0
657,31,145,88,88,1.0
658,45,3,88,50,1.0
659,31,555,88,150,1.0
660,2,74,24,88,1.0
661,31,3,75,50,0.4
661,31,74,75,50,0.0
661,31,145,75,50,0.0
661,31,555,75,50,0.5999999999999999
662,2,3,88,150,0.6
662,2,74,88,150,0.0
662,2,145,88,150,0.0
662,2,555,88,150,0.4
663,31,145,88,88,1.0
664,2,145,24,150,1.0
665,2,3,88,10,1.0
666,31,145,75,10,1.0
667,2,145,24,10,0.0
667,2,145,24,50,0.08695652173913045
667,2,145,24,88,0.0
667,2,145,24,150,0.1739130434782609
667,2,145,75,10,0.0
667,2,145,75,50,0.13043478260869568
667,2,145,75,88,0.0
667,2,145,75,150,0.04347826086956522
667,2,145,88,10,0.0
667,2,145,88,50,0.1739130434782609
667,2,145,88,88,0.0
667,2,145,88,150,0.1739130434782609
667,2,145,120,10,0.0
667,2,145,120,50,0.08695652173913045
667,2,145,120,88,0.0
667,2,145,120,150,0.13043478260869568
668,31,3,75,10,1.0
669,31,145,24,150,0.3333333333333333
669,31,145,75,150,0.08333333333333333
669,31,145,88,150,0.3333333333333333
669,31,145,120,150,0.24999999999999994
